,z0,z1,z2,z3,z4,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
1772,24.2290483957,24.2279548667,24.2289547533,24.2306803267,24.23108135,-3.075,0.0,10247.0590484,24.2293473509,21.5649920531,24.23,24.23,24.23,24.23,24.23,24.23,5.15306775232,75512.3358203
1773,24.2293213284,24.2306443142,24.2297827214,24.2315457325,24.2301382553,-2.98333333333,0.0,10247.0590484,24.2298464137,21.5560919119,24.23,24.23,24.23,24.23,24.23,24.23,5.16624733028,76053.6421911
1774,24.2289138674,24.2293188894,24.2313858157,24.2303951301,24.2307409319,-2.89166666667,0.0,10247.0590484,24.2295471071,21.5484062086,24.23,24.23,24.23,24.23,24.23,24.23,5.17629464764,76423.1364109
1775,24.2300764478,24.2316773653,24.2279372592,24.2316651776,24.2282532582,-2.8,0.0,10247.0590484,24.2300486744,21.5420086411,24.23,24.23,24.23,24.23,24.23,24.23,5.19204247667,77085.2495315
1776,24.2484086535,24.2468661192,24.2470043129,24.2462802208,24.2504691477,-2.8,0.0,10247.0590484,24.2480802279,21.5412934533,24.25,24.25,24.25,24.25,24.25,24.25,5.20584803086,78671.9641311
1777,24.250359254,24.250355512,24.2487506584,24.2516024455,24.2519944846,-2.8,0.0,10247.0590484,24.2505391314,21.546286333,24.25,24.25,24.25,24.25,24.25,24.25,5.18435466057,76654.4501477
1778,24.2505256234,24.2500792517,24.2517900084,24.2492054826,24.2503149288,-2.8,0.0,10247.0590484,24.2504110184,21.5540613869,24.25,24.25,24.25,24.25,24.25,24.25,5.18287826767,77268.476937
1779,24.2490939402,24.2500073854,24.2490554317,24.2507819842,24.2520132494,-2.8,0.0,10247.0590484,24.2496916439,21.5621380674,24.25,24.25,24.25,24.25,24.25,24.25,5.17952233198,76947.7053571
1780,24.2493238731,24.2506054089,24.2501469789,24.2500419787,24.2528087739,-2.8,0.0,10247.0590484,24.2499743755,21.5694543997,24.25,24.25,24.25,24.25,24.25,24.25,5.17165179448,76863.7330777
1781,24.2500011004,24.2482739879,24.2519355331,24.2502506639,24.2505316724,-2.8,0.0,10247.0590484,24.2500937105,21.5764138589,24.25,24.25,24.25,24.25,24.25,24.25,5.16690171046,76643.1087076
1782,24.2499134987,24.2490797752,24.2523478397,24.2499136222,24.2529772493,-2.8,0.0,10247.0590484,24.2503730867,21.5833996358,24.25,24.25,24.25,24.25,24.25,24.25,5.16254112054,76419.8766088
1783,24.2488190332,24.2480394714,24.2508437298,24.2484451742,24.2474487882,-2.8,0.0,10247.0590484,24.2487370294,21.5902772315,24.25,24.25,24.25,24.25,24.25,24.25,5.15611784263,76107.5658754
1784,24.2494777022,24.2497369732,24.248195453,24.2517710795,24.2524473091,-2.8,0.0,10247.0590484,24.2499747412,21.5967978697,24.25,24.25,24.25,24.25,24.25,24.25,5.15241398403,76223.133406
1785,24.2504080031,24.248918254,24.2516697361,24.2487005503,24.2512046917,-2.8,0.0,10247.0590484,24.2502604626,21.6028701932,24.25,24.25,24.25,24.25,24.25,24.25,5.14317527566,75866.0564147
1786,24.2504633145,24.2506813164,24.2483582227,24.2489420583,24.2517302485,-2.8,0.0,10247.0590484,24.2502470369,21.6088823562,24.25,24.25,24.25,24.25,24.25,24.25,5.14212733393,75769.3601159
1787,24.2494477346,24.2508275288,24.248184761,24.2497124742,24.2511512412,-2.8,0.0,10247.0590484,24.2496762614,21.6146845116,24.25,24.25,24.25,24.25,24.25,24.25,5.13754479053,75560.7307642
1788,24.2124078398,24.211539631,24.2141005662,24.2122666118,24.2136486914,-2.8,0.0,10247.0590484,24.2125936644,21.6188094435,24.21,24.21,24.21,24.21,24.21,24.21,5.11110240059,71766.837095
1789,24.2108033416,24.2104111283,24.2098609206,24.2097213743,24.2082837404,-2.8,0.0,10247.0590484,24.210288209,21.6195672756,24.21,24.21,24.21,24.21,24.21,24.21,5.1297040491,75713.6873117
1790,24.2098136496,24.2084514714,24.2108342854,24.2115568375,24.2119956695,-2.8,0.0,10247.0590484,24.2102066388,21.6194599561,24.21,24.21,24.21,24.21,24.21,24.21,5.11599761921,73562.9678298
1791,24.2110777782,24.2095491111,24.2083034995,24.2095184792,24.2116261212,-2.8,0.0,10247.0590484,24.2105607111,21.6209075179,24.21,24.21,24.21,24.21,24.21,24.21,5.11352367719,73887.1718696
1792,24.2099838241,24.2090861107,24.2101706762,24.2113261992,24.2100439398,-2.8,0.0,10247.0590484,24.2100740791,21.6242151511,24.21,24.21,24.21,24.21,24.21,24.21,5.11212387106,73628.921544
1793,24.2094755564,24.2085586667,24.2117168644,24.2101544399,24.2104296895,-2.8,0.0,10247.0590484,24.2097689015,21.6282829346,24.21,24.21,24.21,24.21,24.21,24.21,5.10691871105,73543.6480309
1794,24.2091302494,24.20924702,24.2102889048,24.2100413759,24.2090691878,-2.8,0.0,10247.0590484,24.2093425998,21.6325811353,24.21,24.21,24.21,24.21,24.21,24.21,5.10491197739,73366.7825161
1795,24.2107161551,24.211079976,24.2101609857,24.2096965477,24.212669931,-2.8,0.0,10247.0590484,24.2107941512,21.6368780542,24.21,24.21,24.21,24.21,24.21,24.21,5.10105262462,73368.9754642
1796,24.2098190786,24.2100285691,24.2091533549,24.2084027584,24.2106335407,-2.8,0.0,10247.0590484,24.209707601,21.6414468641,24.21,24.21,24.21,24.21,24.21,24.21,5.09786024264,72937.3977005
1797,24.2094878772,24.2089121373,24.2099145742,24.2122140075,24.2078454571,-2.8,0.0,10247.0590484,24.2095989038,21.6461344697,24.21,24.21,24.21,24.21,24.21,24.21,5.09505686584,72979.7429775
1798,24.209289543,24.2094320465,24.2093011782,24.2094178753,24.211943835,-2.8,0.0,10247.0590484,24.2096011105,21.6507693411,24.21,24.21,24.21,24.21,24.21,24.21,5.08897779253,72721.704139
1799,24.2110184713,24.2114107615,24.2100708188,24.2100714145,24.2107301689,-2.8,0.0,10247.0590484,24.2108353349,21.6556810815,24.21,24.21,24.21,24.21,24.21,24.21,5.08840499853,72735.8702476
1800,23.7719783561,23.7673661425,23.7707815169,23.7658363758,23.7723580333,-2.8,0.0,16819.0876737,23.7711187744,21.7444697583,23.76,23.76,23.76,23.76,23.76,23.76,6.43676802305,51998.894096
1801,23.7604975876,23.7616985094,23.7602490302,23.7612846468,23.7620376403,-2.8,0.0,16819.0876737,23.7608327472,21.7025775015,23.76,23.76,23.76,23.76,23.76,23.76,4.99819013444,72611.6400358
1802,23.7608338186,23.7600701568,23.7621048654,23.7593045278,23.7610982327,-2.8,0.0,16819.0876737,23.7607898801,21.6028710447,23.76,23.76,23.76,23.76,23.76,23.76,4.90549364321,47822.209543
1803,23.7593738027,23.7614548463,23.7585973604,23.7601247021,23.7611128051,-2.8,0.0,16819.0876737,23.7597575353,21.5255850862,23.76,23.76,23.76,23.76,23.76,23.76,4.90549364321,52950.7855286
1804,23.7608289123,23.7594387312,23.7606370751,23.7588797169,23.7577002917,-2.8,0.0,16819.0876737,23.7601774179,21.4892994081,23.76,23.76,23.76,23.76,23.76,23.76,4.90549364321,53403.4650009
1805,23.7597273407,23.7585403486,23.7623693836,23.7600604633,23.7578784787,-2.8,0.0,16819.0876737,23.7596795672,21.4770211693,23.76,23.76,23.76,23.76,23.76,23.76,4.90549364321,53350.1282795
1806,23.7594096438,23.7613580714,23.7605355736,23.7601808471,23.7577968258,-2.8,0.0,16819.0876737,23.7595908648,21.4710718903,23.76,23.76,23.76,23.76,23.76,23.76,4.90549364321,53593.6728772
1807,23.7591371684,23.7617470364,23.7613766493,23.7596106957,23.7614372024,-2.8,0.0,16819.0876737,23.7598989981,21.464469014,23.76,23.76,23.76,23.76,23.76,23.76,4.90549364321,53680.6141901
1808,23.7596034643,23.7604965675,23.761688053,23.7611449483,23.7604699183,-2.8,0.0,16819.0876737,23.7601028788,21.4573106517,23.76,23.76,23.76,23.76,23.76,23.76,4.90549364321,53816.0409269
1809,23.7595881974,23.7594092635,23.75977814,23.7599736881,23.758981389,-2.8,0.0,16819.0876737,23.7595507302,21.4511799014,23.76,23.76,23.76,23.76,23.76,23.76,4.90549364321,53843.4809289
1810,23.760038277,23.7592009687,23.7615667342,23.7601565713,23.7599429301,-2.8,0.0,16819.0876737,23.7600975904,21.4466737463,23.76,23.76,23.76,23.76,23.76,23.76,4.90549364321,54048.1783253
1811,23.7599910995,23.7597334452,23.757867573,23.7600777864,23.7601985311,-2.8,0.0,16819.0876737,23.7597945725,21.4437046976,23.76,23.76,23.76,23.76,23.76,23.76,4.90549442753,54040.6051395
1812,23.7400278697,23.7394680819,23.7391606748,23.7422831422,23.7405904802,-2.65833333333,0.0,16819.0876737,23.7401249569,21.4439449591,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,52257.6221064
1813,23.7392970846,23.7407820829,23.7402754713,23.7403922232,23.7411458429,-2.51666666667,0.0,16819.0876737,23.7398254889,21.4451930548,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,54353.1531643
1814,23.7400134014,23.7385066992,23.7397800931,23.7396708068,23.7423263074,-2.375,0.0,16819.0876737,23.7400705942,21.4482378365,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,53275.9110234
1815,23.7393251603,23.7399261548,23.7414593522,23.7402743911,23.7403168953,-2.23333333333,0.0,16819.0876737,23.7397686763,21.4533591882,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,53420.5776503
1816,23.7402681608,23.7390214001,23.7406527891,23.7400249964,23.7402911924,-2.09166666667,0.0,16819.0876737,23.7401641486,21.4600140152,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,53494.3168055
1817,23.7398367678,23.7387504447,23.7414075713,23.7402070788,23.7410588783,-1.95,0.0,16819.0876737,23.7400401229,21.4676750698,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,53362.4474175
1818,23.7394380685,23.7388792798,23.7381840227,23.7398587916,23.7418665772,-1.80833333333,12.25,16819.0876737,23.7395645741,21.4760352487,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,53172.2495197
1819,23.7402789294,23.7403530255,23.7398030534,23.7402691743,23.7405130692,-1.66666666667,13.5,16819.0876737,23.7402665305,21.485082835,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,53168.0183598
1820,23.7394295436,23.7397594531,23.742215201,23.7395648531,23.7399347718,-1.525,14.75,16819.0876737,23.7397914931,21.4951137322,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,52913.2501372
1821,23.7402009895,23.7390908864,23.7422785991,23.7391628685,23.7413939881,-1.38333333333,16.0,16819.0876737,23.7403388305,21.5061241262,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,52987.7306004
1822,23.7397611065,23.7396721245,23.7400065088,23.7398205958,23.7411679367,-1.24166666667,17.25,16819.0876737,23.7399354059,21.5181376338,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,52755.9046529
1823,23.7395222912,23.7409803628,23.7417986477,23.7391976739,23.737806349,-1.1,18.5,16819.0876737,23.7396679785,21.5309789284,23.74,23.74,23.74,23.74,23.74,23.74,4.90549364321,52821.5647257
1824,23.8445180573,23.8449854159,23.8432110885,23.8469014692,23.8402578804,-1.00833333333,19.75,30533.6020278,23.8441555223,21.5398011711,23.85,23.85,23.85,23.85,23.85,23.85,4.91020339986,57867.9325321
1825,23.8504894805,23.8482966338,23.8486589622,23.8500765969,23.849022627,-0.916666666667,21.0,30533.6020278,23.8499045131,21.5549459163,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,46245.6538814
1826,23.8511393227,23.8493216264,23.8487543198,23.8515009522,23.849669847,-0.825,22.25,30533.6020278,23.8505983809,21.5692166322,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,51655.3328516
1827,23.8511321561,23.8496434063,23.8478250074,23.8500873074,23.8521212428,-0.733333333333,23.5,30533.6020278,23.8507010395,21.578110961,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,50493.7226628
1828,23.8503623836,23.8493882904,23.8482955465,23.8496528729,23.849240161,-0.641666666667,24.75,30533.6020278,23.8498919626,21.5824373464,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,50353.7150478
1829,23.8497171925,23.8484303768,23.8499255474,23.8513926242,23.8516798662,-0.55,26.0,30533.6020278,23.8499536736,21.5846121398,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,50393.537602
1830,23.8495846704,23.8497153997,23.8520831516,23.8492195943,23.8525148505,-0.458333333333,33.5833333333,30272.1801678,23.8501293452,21.5865280005,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,50303.9466353
1831,23.8499787954,23.8512186768,23.8519761074,23.8514271551,23.8520021173,-0.366666666667,41.1666666667,30010.7584302,23.8506252439,21.5890094217,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,50280.334066
1832,23.8506068646,23.8497180816,23.8505275939,23.8508285636,23.8477528325,-0.275,48.75,30010.7584302,23.8502123951,21.5923902508,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,50072.1297147
1833,23.8495767933,23.8490783962,23.8499287613,23.8490551963,23.8504419827,-0.183333333333,56.3333333333,29749.3365702,23.8496160378,21.5968082024,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,49933.9542497
1834,23.8496954444,23.8512752605,23.8478174748,23.8503378147,23.8491911946,-0.0916666666667,63.9166666667,29749.3365702,23.849669085,21.6024724105,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,49872.8767599
1835,23.8490640816,23.8506261926,23.8505387685,23.8508979421,23.8496743191,0.0,71.5,29749.3365702,23.8495666678,21.6096948692,23.85,23.85,23.85,23.85,23.85,23.85,4.90549364321,49700.6834736
1836,23.5278680696,23.5248364876,23.5277660419,23.524626458,23.5291118169,0.183333333333,79.0833333333,29487.9147103,23.5275121766,21.6775342992,23.52,23.52,23.52,23.52,23.52,23.52,5.99023620045,38708.2302762
1837,23.52018865,23.5203004206,23.5201369863,23.519286972,23.5225406841,0.366666666667,86.6666666667,29226.4929726,23.520385831,21.6615256401,23.52,23.52,23.52,23.52,23.52,23.52,4.90549364321,54831.8750789
1838,23.5192230768,23.5192567014,23.5204676551,23.5213007884,23.5179497769,0.55,94.25,29226.4929726,23.5193621418,21.6129423977,23.52,23.52,23.52,23.52,23.52,23.52,4.90549364321,36967.5074139
1839,23.5192981519,23.5199452701,23.5187280554,23.5197968736,23.5200549843,0.733333333333,101.833333333,29226.4929726,23.5194306289,21.5829651248,23.52,23.52,23.52,23.52,23.52,23.52,4.90549364321,40683.9518068
1840,23.5200711174,23.5202689215,23.5197208442,23.5211704156,23.5205895842,0.916666666667,109.416666667,29226.4929726,23.5201991704,21.5806170242,23.52,23.52,23.52,23.52,23.52,23.52,4.90549364321,40660.0524055
1841,23.5202764698,23.5200184294,23.5185167985,23.5209345277,23.5202676899,1.1,117.0,29226.4929726,23.5201340648,21.5940621871,23.52,23.52,23.52,23.52,23.52,23.52,4.90549364321,40425.6965711
1842,23.5196349555,23.5205070899,23.5194101915,23.5200875372,23.5187039263,1.28333333333,118.416666667,29226.4929726,23.5196324065,21.6120873248,23.52,23.52,23.52,23.52,23.52,23.52,4.90549364321,40359.9752322
1843,23.5201234397,23.5192757816,23.5193901031,23.5195373466,23.5197999088,1.46666666667,119.833333333,29226.4929726,23.5198891642,21.6302174665,23.52,23.52,23.52,23.52,23.52,23.52,4.90549364321,40391.0927575
1844,23.5208726641,23.5196611178,23.5206682845,23.5194869392,23.5210954879,1.65,121.25,29123.042903,23.5206512377,21.6482398242,23.52,23.52,23.52,23.52,23.52,23.52,4.90549364321,40366.3011853
1845,23.5210232403,23.5188289406,23.5203154089,23.5197806598,23.5195907008,1.83333333333,122.666666667,29123.042903,23.5204843927,21.6667728898,23.52,23.52,23.52,23.52,23.52,23.52,4.90549364321,40258.9897134
1846,23.5205179173,23.5196262049,23.5212489312,23.5202570142,23.5197998851,2.01666666667,124.083333333,29123.042903,23.5203987328,21.6857547192,23.52,23.52,23.52,23.52,23.52,23.52,4.90549364321,40233.8596423
1847,23.5196027287,23.5190693181,23.5208619015,23.5208560246,23.5195765487,2.2,125.5,29123.042903,23.5197613948,21.7047758876,23.52,23.52,23.52,23.52,23.52,23.52,4.90549364321,40125.7988709
1848,23.7968458088,23.794070256,23.787583409,23.7991098789,23.7844899339,2.10833333333,126.916666667,29123.042903,23.7945112804,21.7267399493,23.81,23.81,23.81,23.81,23.81,23.81,4.91437137703,65884.2383737
1849,23.8086305614,23.8092966172,23.8091927528,23.8107635349,23.8081648626,2.01666666667,128.333333333,29123.042903,23.8088617244,21.7812053593,23.81,23.81,23.81,23.81,23.81,23.81,4.90549364321,35823.151942
1850,23.8105320542,23.8106320234,23.8110321832,23.8097779242,23.8078594731,1.925,129.75,29123.042903,23.8102361951,21.8422528375,23.81,23.81,23.81,23.81,23.81,23.81,4.90549364321,50142.0224741
1851,23.8098938146,23.8113190605,23.8113903581,23.8086631599,23.8105680287,1.83333333333,131.166666667,28965.071235,23.8101574339,21.8913631923,23.81,23.81,23.81,23.81,23.81,23.81,4.90549364321,47028.6653773
1852,23.8099238311,23.809859019,23.8104265189,23.8089148209,23.8099217167,1.74166666667,132.583333333,28965.071235,23.8098873813,21.9275092485,23.81,23.81,23.81,23.81,23.81,23.81,4.90549364321,46817.3305711
1853,23.8093399459,23.8116649954,23.8095776885,23.8093052557,23.8080917939,1.65,134.0,28965.071235,23.8094535193,21.9565620357,23.81,23.81,23.81,23.81,23.81,23.81,4.90549364321,46631.4943405
1854,23.8104812995,23.8113210205,23.8094801127,23.8092354265,23.8093905502,1.55833333333,141.166666667,28965.071235,23.8102546528,21.9831180044,23.81,23.81,23.81,23.81,23.81,23.81,4.90549364321,46508.3089715
1855,23.8109321392,23.8112676222,23.8105877202,23.8092517203,23.8075581958,1.46666666667,148.333333333,28965.071235,23.8104316792,22.009082359,23.81,23.81,23.81,23.81,23.81,23.81,4.90549364321,46167.5086654
1856,23.8110252913,23.8096909412,23.8091311796,23.8096159199,23.8116194494,1.375,155.5,28965.071235,23.8106713854,22.0346869088,23.81,23.81,23.81,23.81,23.81,23.81,4.90549364321,45936.8823423
1857,23.8096192775,23.8100211365,23.8079144567,23.8102084069,23.8093610356,1.28333333333,162.666666667,28965.071235,23.8095149748,22.0599097771,23.81,23.81,23.81,23.81,23.81,23.81,4.90549364321,45567.3626665
1858,23.8097274126,23.8096758278,23.8084480348,23.8108024884,23.8116966657,1.19166666667,169.833333333,28965.071235,23.80990139,22.0847680932,23.81,23.81,23.81,23.81,23.81,23.81,4.90549364321,45453.600404
1859,23.8111467896,23.8114125607,23.8103250942,23.8112356583,23.8081554015,1.1,177.0,28965.071235,23.8107719773,22.1097006935,23.81,23.81,23.81,23.81,23.81,23.81,4.90549364321,45179.5524912
1860,23.8012385834,23.7993900933,23.8013862598,23.8003981426,23.8022408031,1.1,184.166666667,28965.071235,23.8011147467,22.133784886,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,43916.3355818
1861,23.8002573448,23.7996740039,23.798733735,23.7988106319,23.8013994284,1.1,191.333333333,28965.071235,23.8000709391,22.1557974858,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,44676.639632
1862,23.7993382566,23.8011928939,23.8012106984,23.7998537791,23.7987938381,1.1,198.5,28965.071235,23.799679079,22.1770693533,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,43904.4757706
1863,23.8009982257,23.7993354553,23.8004184531,23.799723842,23.7989365675,1.1,205.666666667,28965.071235,23.8004524837,22.198814661,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,43829.4686428
1864,23.8005596929,23.7989495457,23.8015346001,23.8007701595,23.7996794459,1.1,212.833333333,28965.071235,23.8004100649,22.2215425893,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,43425.4590047
1865,23.8007620312,23.8001907265,23.7992359603,23.8010866199,23.7992959618,1.1,220.0,28965.071235,23.8004239066,22.2450881204,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,43236.1047932
1866,23.8002223332,23.8002290229,23.7992052233,23.79929111,23.8000311249,1.1,211.75,28965.071235,23.8000346378,22.2691118241,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,43129.5193883
1867,23.7996440746,23.799727749,23.8019652662,23.8001557561,23.8011375533,1.1,203.5,28965.071235,23.8000756499,22.2929836167,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,43218.5806119
1868,23.7996335815,23.8009457964,23.8008131391,23.8014710205,23.8013150741,1.1,195.25,28965.071235,23.8002020599,22.3159496803,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,43368.0143163
1869,23.8001929937,23.8013963249,23.8021416891,23.8010087236,23.7999539959,1.1,187.0,28965.071235,23.800532821,22.3372981683,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,43451.6573633
1870,23.8011898847,23.7994047261,23.8009284864,23.8012100428,23.8010361317,1.1,178.75,28965.071235,23.80097186,22.3563966753,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,43540.2823288
1871,23.8006640699,23.79928883,23.7987502904,23.7998430957,23.8011021092,1.1,170.5,28965.071235,23.8003319984,22.3728031587,23.8,23.8,23.8,23.8,23.8,23.8,4.90549364321,43535.3950888
1872,23.6190891151,23.621198466,23.6255925926,23.6183847844,23.6287408182,1.15,162.25,16189.8747729,23.6209257228,22.3863332307,23.61,23.61,23.61,23.61,23.61,23.61,4.90549364321,32221.1477508
1873,23.6102472516,23.6119840725,23.6133836284,23.6096945601,23.61138674,1.2,154.0,16189.8747729,23.6107999609,22.3764797158,23.61,23.61,23.61,23.61,23.61,23.61,4.90549364321,51917.8879511
