,z0,z1,z2,z3,z4,z5,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp,m,rh
1383,20.4597176173,20.4596201217,22.8603091254,20.4599253271,20.4598452509,20.4597949668,-4.4,0.0,3353.2966052,20.4598408307,19.6484515758,20.46,20.46,20.46,20.46,20.46,20.46,20.46,1.58071769728,20351.1622316
1384,20.4597304434,20.4596277777,22.8559716883,20.4599340755,20.459851095,20.4597978676,-4.4,0.0,3353.2966052,20.4598497023,19.6585561369,20.46,20.46,20.46,20.46,20.46,20.46,20.46,1.59969457751,20742.3557848
1385,20.4597353181,20.4596393913,22.8508128599,20.4599370378,20.4598525608,20.4598031489,-4.4,0.0,3353.2966052,20.4598542097,19.6663375988,20.46,20.46,20.46,20.46,20.46,20.46,20.46,1.60761567461,20906.8573236
1386,20.4597393421,20.4596414242,22.8460867933,20.4599343367,20.4598537322,20.4598027721,-4.4,0.0,3353.2966052,20.459853148,19.6731548317,20.46,20.46,20.46,20.46,20.46,20.46,20.46,1.6027326324,20803.3777407
1387,20.4597431467,20.4596423863,22.8416384136,20.4599314085,20.4598548885,20.4598018467,-4.4,0.0,3353.2966052,20.459851771,19.6797036027,20.46,20.46,20.46,20.46,20.46,20.46,20.46,1.59809764537,20705.4273955
1388,20.4597467856,20.4596430369,22.8371264504,20.4599284566,20.4598560432,20.4598008257,-4.4,0.0,3353.2966052,20.4598503375,19.6860762397,20.46,20.46,20.46,20.46,20.46,20.46,20.46,1.59360490581,20610.7636304
1389,20.4597502816,20.4596435144,22.8324203702,20.4599255198,20.4598572,20.4597997839,-4.4,0.0,3353.2966052,20.4598488982,19.6921756403,20.46,20.46,20.46,20.46,20.46,20.46,20.46,1.58932092425,20520.7359912
1390,20.4597536527,20.4596438687,22.8275498094,20.4599226053,20.4598583604,20.4597987425,-4.4,0.0,3353.2966052,20.4598474663,19.6979221651,20.46,20.46,20.46,20.46,20.46,20.46,20.46,1.58524636925,20435.3201445
1391,20.4597569136,20.4596441295,22.8225797955,20.4599197169,20.459859525,20.4597977116,-4.4,0.0,3353.2966052,20.4598460488,19.7033055339,20.46,20.46,20.46,20.46,20.46,20.46,20.46,1.58137619095,20354.3761772
1392,20.8992669403,20.8937057971,22.8617353165,20.9314280738,20.8995931429,20.8943497863,-4.4,0.0,3874.47383448,20.9203432145,19.7108900439,20.91,20.91,20.91,20.91,20.91,20.91,20.91,3.41935030037,22784.2889837
1393,20.9098432201,20.9098704234,22.910506102,20.9115423537,20.9099073071,20.9095794877,-4.4,0.0,3874.47383448,20.9103420805,19.72378735,20.91,20.91,20.91,20.91,20.91,20.91,20.91,0.923692910435,9246.17774477
1394,20.9095058062,20.9098926142,22.9455681569,20.9100028577,20.9097108176,20.9099277912,-4.4,0.0,3874.47383448,20.9099049921,19.7380157262,20.91,20.91,20.91,20.91,20.91,20.91,20.91,2.00407278256,29249.8624744
1395,20.9098660819,20.9098310732,22.9644705841,20.9097699289,20.9095285968,20.9099104158,-4.4,0.0,3874.47383448,20.909780307,19.7509021168,20.91,20.91,20.91,20.91,20.91,20.91,20.91,1.76126718871,23853.1967601
1396,20.9098784032,20.9098147806,22.974118128,20.9097431629,20.9094960592,20.9099014267,-4.4,0.0,3874.47383448,20.9097605157,19.7621514447,20.91,20.91,20.91,20.91,20.91,20.91,20.91,1.74323619645,23470.0373738
1397,20.9098753611,20.9098047237,22.9807299252,20.9099540848,20.9094777076,20.9098947965,-4.4,0.0,3874.47383448,20.9098710384,19.7723055465,20.91,20.91,20.91,20.91,20.91,20.91,20.91,1.72434186824,23068.3115937
1398,20.9098716193,20.9097956948,22.9870223782,20.9099563688,20.9099059452,20.909888686,-4.4,0.0,3874.47383448,20.9099134398,19.7819658374,20.91,20.91,20.91,20.91,20.91,20.91,20.91,1.70566044221,22673.3467393
1399,20.9098682394,20.9097872575,22.9934010392,20.9099514877,20.9099248981,20.9098829026,-4.4,0.0,3874.47383448,20.9099103876,19.7913963577,20.91,20.91,20.91,20.91,20.91,20.91,20.91,1.6889731222,22322.9432538
1400,20.9098651912,20.9097793246,22.9995779118,20.9099460182,20.9099238611,20.9098774023,-4.4,0.0,3874.47383448,20.9099051005,19.8006301939,20.91,20.91,20.91,20.91,20.91,20.91,20.91,1.67320988816,21993.6735041
1401,20.9098624364,20.9097718386,23.0053520369,20.9099403615,20.9099217877,20.9098721559,-4.4,0.0,3874.47383448,20.9098997383,19.8096407376,20.91,20.91,20.91,20.91,20.91,20.91,20.91,1.65845734166,21687.2755861
1402,20.9098599427,20.9097647509,23.0107190173,20.9099345202,20.909919854,20.9098671384,-4.4,0.0,3874.47383448,20.9098944132,19.8184149677,20.91,20.91,20.91,20.91,20.91,20.91,20.91,1.64461977528,21401.4097043
1403,20.9098576924,20.9097580663,23.0157450757,20.909928558,20.9099180823,20.9098623626,-4.4,0.0,3874.47383448,20.9098891663,19.8269329633,20.91,20.91,20.91,20.91,20.91,20.91,20.91,1.63170794219,21136.04378
1404,20.9288287281,20.9286536579,23.0261805791,20.9292447871,20.9284843966,20.9287789074,-4.45,0.0,3769.20740609,20.9289833285,19.8292148221,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.66598850977,21837.6088028
1405,20.9298060618,20.9296953668,23.0338701849,20.9298784793,20.929847189,20.9298021247,-4.5,0.0,3769.20740609,20.9298326035,19.8278433904,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.58865141949,20255.389298
1406,20.9298711547,20.9297726022,23.0361539288,20.9299163718,20.9299237724,20.9298694579,-4.55,0.0,3769.20740609,20.9298871118,19.8264113556,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.62397807537,20966.1817088
1407,20.9298749655,20.9297750705,23.0344551503,20.9299114321,20.9299278316,20.9298715201,-4.6,0.0,3769.20740609,20.9298858618,19.8260769968,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.61415186642,20766.9282082
1408,20.9298778101,20.929776809,23.0308969794,20.9299089522,20.9299294181,20.9298722593,-4.65,0.0,3769.20740609,20.9298853425,19.826536094,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.61234112295,20730.1459563
1409,20.9298807273,20.9297788302,23.0267188344,20.929906803,20.929497809,20.9298731541,-4.7,0.0,3769.20740609,20.9298377924,19.8272168033,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.61103485633,20703.6966893
1410,20.92988367,20.9297810339,23.0222888008,20.9299048318,20.9294867854,20.9298741765,-4.75,0.0,3769.20740609,20.9298361073,19.8277966448,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.61032735067,20689.4545633
1411,20.929886612,20.9297833791,23.0175890374,20.9299030323,20.9294943677,20.9298753048,-4.8,0.0,3769.20740609,20.9298366328,19.8281975615,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.60980146252,20678.9519407
1412,20.9298895425,20.9297858447,23.0125516912,20.929901401,20.9295040682,20.929876525,-4.85,0.0,3769.20740609,20.9298375122,19.8284349456,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.60966237889,20676.326661
1413,20.929892411,20.9297883978,23.0071879634,20.9299000199,20.9295136198,20.9298778238,-4.9,0.0,3769.20740609,20.9298385473,19.828528008,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.60990944415,20681.5405087
1414,20.9298952646,20.9297910404,23.0015153747,20.9298987717,20.9295232245,20.9298791901,-4.95,0.0,3769.20740609,20.9298396917,19.8284912313,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.61038773391,20691.472561
1415,20.9298981028,20.9297937609,22.9955438635,20.9298976377,20.9295328802,20.9298806153,-5.0,0.0,3769.20740609,20.9298409324,19.8283309778,20.93,20.93,20.93,20.93,20.93,20.93,20.93,1.61109007299,20705.9719162
1416,20.5520547359,20.5102176967,22.9226348691,20.6505499932,20.5477603654,20.5061072247,-5.0,0.0,2794.33153214,20.5262805392,19.8201648754,20.5,20.5,20.5,20.5,20.5,20.5,20.5,0.478860513912,3562.15706351
1417,20.4998004605,20.4999694728,22.8278938382,20.5010683319,20.4999329175,20.4994497342,-5.0,0.0,2794.33153214,20.5004192579,19.8081271024,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.73692120213,23574.2297164
1418,20.499794596,20.4995357087,22.7537087037,20.4999826837,20.4998701071,20.4996683603,-5.0,0.0,2794.33153214,20.4998613749,19.7977117037,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.60684859257,20851.949922
1419,20.4998361785,20.4996772921,22.7085962862,20.4998473696,20.4998991549,20.4997990376,-5.0,0.0,2794.33153214,20.4998223431,19.7907709543,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.51491022165,18988.715792
1420,20.4998560738,20.4997013193,22.6812948197,20.4998969118,20.4999118058,20.4998167326,-5.0,0.0,2794.33153214,20.4998581343,19.7863118069,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.58348155124,20351.0274779
1421,20.4998639507,20.4997143576,22.6602483019,20.4999021328,20.4999169188,20.4998252823,-5.0,0.0,2794.33153214,20.4998651185,19.7829777314,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.59352505264,20554.926324
1422,20.4998702522,20.4997246607,22.6399955794,20.4999052374,20.499920992,20.4998320071,-5.0,0.0,2794.33153214,20.4998701183,19.7800495038,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.60234296897,20734.3838908
1423,20.4998757158,20.4997333917,22.6195190951,20.4999076443,20.4999244974,20.4998376554,-5.0,0.0,2794.33153214,20.4998742479,19.7773352564,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.60994844067,20889.5046705
1424,20.4998804688,20.4997407871,22.5993685155,20.4999095544,20.4999275234,20.4998423944,-5.0,0.0,2794.33153214,20.4998776926,19.7748743548,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.61655255134,21024.4394384
1425,20.4998846937,20.4997471832,22.5799318329,20.4999110574,20.4994915465,20.4998464532,-5.0,0.0,2794.33153214,20.4998329848,19.7726935521,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.62226677586,21141.3724351
1426,20.4998884795,20.4997527472,22.5612030137,20.4999120846,20.4994843969,20.4998499473,-5.0,0.0,2794.33153214,20.4998342818,19.77077474,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.62746436156,21247.8577785
1427,20.4998918761,20.4997575866,22.5430353948,20.4999126642,20.4994949364,20.4998529528,-5.0,0.0,2794.33153214,20.4998370945,19.7690883248,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.63177001166,21336.144734
1428,20.4995126749,20.4998413988,22.4663582917,20.4997508763,20.4996621907,20.4999086634,-5.05,0.0,1771.21883993,20.4997456966,19.7531432821,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.79993391997,24894.1080392
1429,20.499549833,20.4998646851,22.370269064,20.4997888828,20.4997101829,20.4999234963,-5.1,0.0,1771.21883993,20.4997799687,19.7294028821,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.83866637884,25738.1589987
1430,20.4995770667,20.4998741491,22.2912781104,20.4998013501,20.4997307864,20.4999293683,-5.15,0.0,1771.21883993,20.4997936883,19.7079587628,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.8543723068,26081.8117737
1431,20.4996021144,20.499881881,22.2348739934,20.4998128857,20.4997479159,20.4999341361,-5.2,0.0,1771.21883993,20.499805955,19.6918214379,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.86957174915,26415.6960078
1432,20.499624017,20.4998885318,22.1917356621,20.4998278341,20.4997628262,20.4999382058,-5.25,0.0,1771.21883993,20.499819303,19.6796304355,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.88519765072,26760.920104
1433,20.4996435376,20.4998943736,22.1530557782,20.4998409544,20.4997760445,20.4999417551,-5.3,0.0,1771.21883993,20.499831072,19.6693797733,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.90032964041,27096.7410634
1434,20.4996610878,20.4998995575,22.1149329733,20.4998526036,20.4997878684,20.499944884,-5.35,0.0,1771.21883993,20.49984156,19.6599276194,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.91491139852,27421.7197995
1435,20.4996846756,20.499904195,22.0720465366,20.499863065,20.4998038565,20.4999476661,-5.4,0.0,1771.21883993,20.4998523132,19.6503690259,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.93036921106,27765.6543018
1436,20.4996996522,20.4999083743,22.0288675273,20.4998725055,20.4998138461,20.4992838631,-5.45,0.0,1771.21883993,20.4997831917,19.6411305226,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.94377553729,28066.6451207
1437,20.4997128642,20.4999121649,21.9882057421,20.4998810475,20.4998226099,20.4992725511,-5.5,0.0,1771.21883993,20.4997895483,19.6325485673,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.9569397456,28363.5631412
1438,20.4997249122,20.4999156214,21.9501534802,20.4998887921,20.4998305724,20.4992913241,-5.55,0.0,1771.21883993,20.499798776,19.6246344541,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.96936060041,28644.4662678
1439,20.4997360061,20.4999187887,21.9137330787,20.4998958266,20.4998378769,20.4993124323,-5.6,0.0,1771.21883993,20.4998076418,19.6172630733,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.98137821645,28917.1789267
1440,20.1725580322,20.1734304731,21.8856954898,20.2406641092,20.1726470531,20.1734157252,-5.73333333333,0.0,1471.22613567,20.1997182861,19.6115018428,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.14666608345,11202.9255118
1441,20.1698616578,20.1699104786,21.8266488831,20.1707854823,20.1699228257,20.1699628609,-5.86666666667,0.0,1471.22613567,20.1704061951,19.6002757356,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.80229879464,25120.0714078
1442,20.1699071575,20.1697865942,21.7731002633,20.1697800169,20.1696002746,20.169869159,-6.0,0.0,1471.22613567,20.1697863291,19.5924625557,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.78432029448,24769.7571699
1443,20.169597417,20.1698505921,21.7297703607,20.1697631543,20.1697213271,20.1699125073,-6.13333333333,0.0,1471.22613567,20.1697688731,19.5890330712,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.82310903394,25591.7956157
1444,20.169604931,20.1698629842,21.6917107344,20.1698006748,20.169744227,20.1699207124,-6.26666666667,0.0,1471.22613567,20.1697949085,19.5882582647,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.86012282489,26414.3642157
1445,20.1696243024,20.1698706987,21.6544624902,20.1698152123,20.1697597145,20.1699257967,-6.4,0.0,1471.22613567,20.1698081088,19.5886401234,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.87524626938,26750.6140833
1446,20.1696424654,20.1698770373,21.6166345849,20.1698289877,20.1697728137,20.1699299947,-6.53333333333,0.0,1471.22613567,20.1698202435,19.5896096441,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.88968043914,27072.9230928
1447,20.1696582793,20.1698823897,21.5785755201,20.1698424333,20.1697842804,20.1699335649,-6.66666666667,0.0,1471.22613567,20.1698315911,19.5911575835,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.90382131594,27390.248968
1448,20.1696719585,20.1698868177,21.5409014267,20.169853858,20.1697943157,20.1699365671,-6.8,0.0,1471.22613567,20.1698412826,19.5934039146,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.91701543332,27687.5823018
1449,20.1696834393,20.1698903765,21.5039552816,20.1698638691,20.1698030119,20.1699390864,-6.93333333333,0.0,1471.22613567,20.1698496713,19.5964136418,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.92929203445,27965.4681863
1450,20.1696925791,20.1698928599,21.4679062643,20.1698721304,20.1698134635,20.1699421726,-7.06666666667,0.0,1471.22613567,20.169856978,19.6002346787,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.94062995216,28223.0309038
1451,20.1696925643,20.1698909102,21.4338068308,20.1698753428,20.169813673,20.1699410562,-7.2,0.0,1471.22613567,20.1698584037,19.605252222,20.17,20.17,20.17,20.17,20.17,20.17,20.17,1.942078416,28257.1608579
1452,19.8625254359,19.863276052,21.4092276505,19.9215017708,19.8626408212,19.8632904531,-7.34166666667,0.0,1371.47365966,19.8869468463,19.5986998448,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.18010219086,11740.501615
1453,19.8598316464,19.8599522835,21.363479468,19.8600275073,19.8599070761,19.8595272928,-7.48333333333,0.0,1371.47365966,19.8599271314,19.5850253516,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.08116610646,31678.0572056
1454,19.8594533015,19.8597840066,21.3055859694,19.8597903816,19.8596351536,19.859843185,-7.625,0.0,1371.47365966,19.8597431762,19.5692203504,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.79484618589,25181.3266425
1455,19.8596138713,19.8598520314,21.2483927288,19.8597961573,19.8597502665,19.8599113662,-7.76666666667,0.0,1371.47365966,19.8597913005,19.5504977144,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.85264992508,26437.3471443
1456,19.8596611655,19.8598725674,21.195905693,19.8598410201,19.8597829219,19.8599259556,-7.90833333333,0.0,1371.47365966,19.8598287185,19.5299068358,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.90329073883,27580.9537907
1457,19.8596974124,19.8598876939,21.1466900196,19.8598573367,19.8598075261,19.8599354812,-8.05,0.0,1371.47365966,19.8598471451,19.5083697334,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.93175336606,28225.6085303
1458,19.8597287278,19.8599006013,21.0985249558,19.8598764858,19.8598287017,19.8599435058,-8.19166666667,0.0,1371.47365966,19.859865799,19.4862534161,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.96072073544,28887.0311704
1459,19.859756443,19.8599118662,21.0502623745,19.8598925413,19.8598473383,19.8592855686,-8.33333333333,0.0,1371.47365966,19.859805709,19.463589964,19.86,19.86,19.86,19.86,19.86,19.86,19.86,1.98896191543,29536.2953326
1460,19.8597811076,19.8599217656,21.0016932905,19.8599062842,19.8598638301,19.8593144455,-8.475,0.0,1371.47365966,19.8598224177,19.4419124016,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.01697354769,30184.8555736
1461,19.859803146,19.859930507,20.9529461556,19.8599181737,19.8598784815,19.8593718542,-8.61666666667,0.0,1371.47365966,19.8598407661,19.4199311251,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.04421930715,30819.5373944
1462,19.8598275337,19.8599382552,20.8992616791,19.8599284669,19.859894713,19.859428076,-8.75833333333,0.0,1371.47365966,19.8598583373,19.3962075414,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.07243433574,31478.9255384
1463,19.8598455348,19.8599451447,20.8445866833,19.8599373128,19.8599065198,19.8594794411,-8.9,0.0,1371.47365966,19.8598732502,19.3711629232,19.86,19.86,19.86,19.86,19.86,19.86,19.86,2.09874124394,32099.0622333
1464,19.4626559356,19.463646541,20.8196757321,19.5544753405,19.462701727,19.4635754083,-8.9,0.0,1247.21197579,19.4988169913,19.3593241104,19.46,19.46,19.46,19.46,19.46,19.46,19.46,1.1119573496,10573.1614326
1465,19.4599282408,19.4595274274,20.7761496356,19.4600917568,19.4593260589,19.4597295333,-8.9,0.0,1247.21197579,19.459880225,19.3392685763,19.46,19.46,19.46,19.46,19.46,19.46,19.46,2.16532076228,33966.3581903
1466,19.459541027,19.4597753422,20.721792434,19.4598318737,19.4596518969,19.4598577489,-8.9,0.0,1247.21197579,19.4597778975,19.3167248279,19.46,19.46,19.46,19.46,19.46,19.46,19.46,1.83845142738,26394.7573667
1467,19.4596857196,19.4598657443,20.6710539769,19.4597851112,19.4597896207,19.4599181824,-8.9,0.0,1247.21197579,19.4597998712,19.2968767888,19.46,19.46,19.46,19.46,19.46,19.46,19.46,1.86069137703,26856.5315525
1468,19.459711427,19.4598796323,20.6279044794,19.4598345808,19.4598104489,19.4599272659,-8.9,0.0,1247.21197579,19.4598343402,19.2804200629,19.46,19.46,19.46,19.46,19.46,19.46,19.46,1.90760155595,27928.439831
1469,19.4597282858,19.4598872009,20.589905931,19.4598463684,19.459822354,19.4599322415,-8.9,0.0,1247.21197579,19.4598453925,19.2660550708,19.46,19.46,19.46,19.46,19.46,19.46,19.46,1.92254796312,28270.1173982
1470,19.4597426068,19.4598934994,20.5539771822,19.4598553682,19.4598324166,19.4599363645,-8.9,0.0,1247.21197579,19.4598541987,19.2525788997,19.46,19.46,19.46,19.46,19.46,19.46,19.46,1.9364144186,28588.3189146
1471,19.4597553686,19.4598990228,20.5185787829,19.4598629035,19.459841336,19.4599399567,-8.9,0.0,1247.21197579,19.4598617568,19.2394474513,19.46,19.46,19.46,19.46,19.46,19.46,19.46,1.94909792731,28880.2270621
1472,19.4597668386,19.4599039198,20.4834186384,19.4598692088,19.4598493124,19.4599431224,-8.9,0.0,1247.21197579,19.4598682755,19.2265518768,19.46,19.46,19.46,19.46,19.46,19.46,19.46,1.960724533,29148.5033922
1473,19.4597772144,19.4599082952,20.448637574,19.4598741093,19.4598564937,19.459945935,-8.9,0.0,1247.21197579,19.4598737176,19.2139263526,19.46,19.46,19.46,19.46,19.46,19.46,19.46,1.97121678312,29391.0747143
1474,19.4597866545,19.4599122314,20.4143522865,19.4598784037,19.4598629983,19.4592601224,-8.9,0.0,1247.21197579,19.4597996837,19.2015882316,19.46,19.46,19.46,19.46,19.46,19.46,19.46,1.98051101741,29606.1619337
1475,19.4597952883,19.4599157945,20.3805692315,19.4598849717,19.4598689223,19.4592476986,-8.9,0.0,1247.21197579,19.4598039313,19.1895214744,19.46,19.46,19.46,19.46,19.46,19.46,19.46,1.9906069478,29841.0460444
1476,19.5909771946,19.5904251809,20.352981515,19.5935668245,19.5908451028,19.5908935628,-8.94166666667,0.0,1247.21197579,19.5923775675,19.1802041329,19.6,19.6,19.6,19.6,19.6,19.6,19.6,2.37787645195,39314.58893
1477,19.5992734061,19.599345028,20.3272538565,19.5995832019,19.5993591236,19.5994267958,-8.98333333333,0.0,1247.21197579,19.5994750246,19.1763322075,19.6,19.6,19.6,19.6,19.6,19.6,19.6,1.92344570027,28189.2101165
