,z0,z1,z2,tout,s,i,t1,sp0,sp1,sp2,sp,m,rh
4188,22.2148357653,20.4302328612,24.421266245,3.94166666667,871.333333333,633.559068811,24.2319736664,20.43,20.43,20.43,20.43,0.751541459107,281.369341457
4189,22.3021652949,20.4305798675,24.4300557822,3.98333333333,867.666666667,633.559068811,24.3385052455,20.43,20.43,20.43,20.43,0.829204319783,130.134608635
4190,22.421918482,20.4298360792,24.4300375574,4.025,864.0,633.559068811,24.2328755299,20.43,20.43,20.43,20.43,0.754366543626,397.777966186
4191,22.5488469353,20.4298584425,24.4300204271,4.06666666667,860.333333333,633.559068811,24.2700946624,20.43,20.43,20.43,20.43,0.773071946881,294.027823211
4192,22.672387202,20.4297920683,24.4300172837,4.10833333333,856.666666667,633.559068811,24.2825078175,20.43,20.43,20.43,20.43,0.773751911992,257.681357364
4193,22.7928945256,20.4298907987,24.4310746264,4.15,853.0,633.559068811,24.2957648953,20.43,20.43,20.43,20.43,0.772580618949,222.644777198
4194,22.9020126996,20.4298407373,24.4301257882,4.19166666667,826.166666667,633.559068811,24.3048356436,20.43,20.43,20.43,20.43,0.76545834898,192.899145555
4195,22.9940388121,20.4299040556,24.4300356201,4.23333333333,799.333333333,633.559068811,24.3137633644,20.43,20.43,20.43,20.43,0.75205001696,165.232792866
4196,23.0699655452,20.4298529287,24.430034893,4.275,772.5,633.559068811,24.3225723623,20.43,20.43,20.43,20.43,0.737838793593,140.102988848
4197,23.1332444358,20.4298956865,24.430046854,4.31666666667,745.666666667,633.559068811,24.3317434192,20.43,20.43,20.43,20.43,0.721978465665,116.119308482
4198,23.186560995,20.4299180908,24.4300648447,4.35833333333,718.833333333,633.559068811,24.3411248219,20.43,20.43,20.43,20.43,0.704974556169,94.0132115481
4199,23.2310261263,20.4299283598,24.4300898426,4.4,692.0,633.559068811,24.3502882227,20.43,20.43,20.43,20.43,0.687037275754,74.6977400067
4200,23.2588843983,20.4104457591,24.4119860337,4.30833333333,665.166666667,633.559068811,24.3515418399,20.41,20.41,20.41,20.41,0.673023979237,44.5688635502
4201,23.2684245851,20.409948286,24.410351236,4.21666666667,638.333333333,633.559068811,24.3363831353,20.41,20.41,20.41,20.41,0.646450333064,59.0310345829
4202,23.2555845106,20.4099301505,24.41027467,4.125,611.5,633.559068811,24.3458638735,20.41,20.41,20.41,20.41,0.623216870517,43.5918525594
4203,23.2273098501,20.4099201201,24.4103746106,4.03333333333,584.666666667,633.559068811,24.345976641,20.41,20.41,20.41,20.41,0.59937045818,40.7155312066
4204,23.1903434241,20.4099403637,24.4100296681,3.94166666667,557.833333333,633.559068811,24.3260337783,20.41,20.41,20.41,20.41,0.431604163173,36.5086265593
4205,23.1468515573,20.4099325846,24.410047403,3.85,531.0,633.559068811,24.3254692287,20.41,20.41,20.41,20.41,0.411607585683,34.015147557
4206,23.0895459454,20.409945268,24.4101697666,3.75833333333,494.083333333,633.559068811,24.3152514837,20.41,20.41,20.41,20.41,0.390012578318,37.8625050154
4207,23.0140722117,20.4099373704,24.4104258724,3.66666666667,457.166666667,633.559068811,24.2986646973,20.41,20.41,20.41,20.41,0.368113499286,45.4912905802
4208,22.9209909573,20.4099302302,24.4100361929,3.575,420.25,633.559068811,24.2758973028,20.41,20.41,20.41,20.41,0.347123438027,56.3886659695
4209,22.7948117035,20.4099424705,24.4100396867,3.48333333333,383.333333333,633.559068811,24.231203441,20.41,20.41,20.41,20.41,0.320232806545,80.5435553279
4210,22.644670015,20.409933975,24.4100984342,3.39166666667,346.416666667,633.559068811,24.1889852743,20.41,20.41,20.41,20.41,0.295717214119,101.04177222
4211,22.4818431497,20.4099145714,24.4102256462,3.3,309.5,633.559068811,24.1385905514,20.41,20.41,20.41,20.41,0.271478127751,123.968062922
4212,22.3193098376,20.2605118121,24.1933390948,3.3,272.583333333,633.559068811,24.1933390948,20.18,20.18,20.18,20.18,0.322022569209,0.0
4213,22.1438123024,20.1824908641,24.1806426875,3.3,235.666666667,633.559068811,23.8406454008,20.18,20.18,20.18,20.18,0.219009557235,126.591242003
4214,21.9590079573,20.1799727198,24.1800704046,3.3,198.75,633.559068811,23.8282563933,20.18,20.18,20.18,20.18,0.238404432084,154.956439822
4215,21.7568893563,20.1799026456,24.180196265,3.3,161.833333333,633.559068811,23.7398527262,20.18,20.18,20.18,20.18,0.197210574841,164.288930194
4216,21.545771975,20.1798584944,24.1800931632,3.3,124.916666667,633.559068811,23.5961241765,20.18,20.18,20.18,20.18,0.16990959868,205.403025696
4217,21.3220472605,20.179910868,24.1800952611,3.3,88.0,633.559068811,23.3804368154,20.18,20.18,20.18,20.18,0.137213505584,242.841869801
4218,21.112991096,20.1797877395,24.180037947,3.3,83.75,633.559068811,23.1632170685,20.18,20.18,20.18,20.18,0.112993134849,262.07896796
4219,20.9337034413,20.1798261444,24.1800195175,3.3,79.5,633.559068811,22.8284502598,20.18,20.18,20.18,20.18,0.0888574029225,281.976874655
4220,20.7809385782,20.179858268,24.1800142924,3.3,75.25,633.559068811,22.0395620782,20.18,20.18,20.18,20.18,0.0582481759686,299.913584773
4221,20.6455226315,20.1798824683,24.1593441908,3.3,71.0,633.559068811,20.1798824683,20.18,20.18,20.18,20.18,0.0322113989223,316.586335566
4222,20.5205848952,20.179900796,24.1080972001,3.3,66.75,633.559068811,20.179900796,20.18,20.18,20.18,20.18,0.0331539518672,331.918217719
4223,20.402923289,20.1796833341,24.0357117003,3.3,62.5,633.559068811,20.1796833341,20.18,20.18,20.18,20.18,0.0339919826937,345.759680931
4224,20.6691355399,20.6487061243,23.9901560252,3.25833333333,58.25,633.559068811,20.655355357,20.66,20.66,20.66,20.66,0.0656236179176,589.9529009
4225,20.6605024951,20.6598693084,23.9078050033,3.21666666667,54.0,633.559068811,20.659991548,20.66,20.66,20.66,20.66,0.0391035424374,328.847950785
4226,20.6599303607,20.6598090582,23.801548781,3.175,49.75,633.559068811,20.6598534686,20.66,20.66,20.66,20.66,0.0765814784731,856.472219476
4227,20.6598760845,20.6597150112,23.6988506867,3.13333333333,45.5,633.559068811,20.6597741745,20.66,20.66,20.66,20.66,0.072042389423,775.619996698
4228,20.6599074842,20.6597281457,23.6058362901,3.09166666667,41.25,633.559068811,20.6597962353,20.66,20.66,20.66,20.66,0.0742429655519,809.846532041
4229,20.6597822678,20.6597512981,23.5179542764,3.05,37.0,633.559068811,20.6597633397,20.66,20.66,20.66,20.66,0.0764370732821,845.738435578
4230,20.6598122018,20.6597701529,23.4328923935,3.00833333333,33.9166666667,633.559068811,20.6597867791,20.66,20.66,20.66,20.66,0.0781957084828,875.207330813
4231,20.6598430856,20.6597868405,23.3498941915,2.96666666667,30.8333333333,633.559068811,20.6598093953,20.66,20.66,20.66,20.66,0.0798258246459,903.028561963
4232,20.6598684287,20.6598019421,23.2687475275,2.925,27.75,633.559068811,20.6598289392,20.66,20.66,20.66,20.66,0.0813826803718,930.00614806
4233,20.6598877585,20.6598155053,23.1893808064,2.88333333333,24.6666666667,633.559068811,20.6598451533,20.66,20.66,20.66,20.66,0.0828227646125,955.340116656
4234,20.6599027322,20.659827668,23.1117156226,2.84166666667,21.5833333333,633.559068811,20.6598587423,20.66,20.66,20.66,20.66,0.0841529032043,979.054490696
4235,20.6597092594,20.6598507508,23.0288017716,2.8,18.5,633.559068811,20.6597914633,20.66,20.66,20.66,20.66,0.0866901029182,1025.38397499
4236,20.4962413971,20.4976671666,22.9844171088,2.70833333333,0.0,831.334697391,20.497123795,20.49,20.49,20.49,20.49,0.0637018243223,631.004708632
4237,20.4900828529,20.4902839082,22.9517355412,2.61666666667,0.0,831.334697391,20.4901975754,20.49,20.49,20.49,20.49,0.0887521844256,1066.18297643
4238,20.4898723538,20.4897650478,22.9098546754,2.525,0.0,831.334697391,20.4898096053,20.49,20.49,20.49,20.49,0.0790580117527,888.772717511
4239,20.4898949508,20.4897849243,22.8568643444,2.43333333333,0.0,831.334697391,20.4898311491,20.49,20.49,20.49,20.49,0.0823480681365,947.829504545
4240,20.4896573765,20.489798751,22.7989388124,2.34166666667,0.0,831.334697391,20.4897391024,20.49,20.49,20.49,20.49,0.0834075720246,967.05665026
4241,20.4896718969,20.4898093389,22.7412048789,2.25,0.0,831.334697391,20.4897511265,20.49,20.49,20.49,20.49,0.0842967500596,983.266425934
4242,20.489693366,20.4898180985,22.6855332163,2.15833333333,0.0,831.334697391,20.489765103,20.49,20.49,20.49,20.49,0.0850624576821,997.312719459
4243,20.4897136785,20.4898253485,22.6318672277,2.06666666667,0.0,831.334697391,20.4897777373,20.49,20.49,20.49,20.49,0.0857742612589,1010.37046004
4244,20.4897306694,20.4898316032,22.5797540146,1.975,0.0,831.334697391,20.4897884364,20.49,20.49,20.49,20.49,0.0864131329113,1022.14357607
4245,20.4897452028,20.4898367668,22.5290001705,1.88333333333,0.0,831.334697391,20.489797491,20.49,20.49,20.49,20.49,0.0869795691698,1032.59761864
4246,20.4897569453,20.4898405798,22.4797524814,1.79166666667,0.0,831.334697391,20.4898046082,20.49,20.49,20.49,20.49,0.0874366934996,1041.02921463
4247,20.4897615316,20.4898397481,22.4336079145,1.7,0.0,831.334697391,20.4898060359,20.49,20.49,20.49,20.49,0.0874807008853,1041.65681414
4248,20.1653140829,20.113199064,22.4595508169,1.50833333333,0.0,1566.20853383,20.1247387146,20.04,20.04,20.04,20.04,0.0283429558189,148.015641273
4249,20.0400158754,20.0399307533,22.4771265398,1.31666666667,0.0,1566.20853383,20.0399659279,20.04,20.04,20.04,20.04,0.0780362601895,880.208090872
4250,20.0397931088,20.0398434661,22.4616304664,1.125,0.0,1566.20853383,20.039821354,20.04,20.04,20.04,20.04,0.0687097900489,711.132501499
4251,20.0397358359,20.0398661235,22.4225727265,0.933333333333,0.0,1566.20853383,20.0398113016,20.04,20.04,20.04,20.04,0.0686719883532,713.782551368
4252,20.0398088025,20.0398918833,22.3745053471,0.741666666667,0.0,1566.20853383,20.0398561557,20.04,20.04,20.04,20.04,0.0722194797832,772.901707344
4253,20.0398401462,20.0399047239,22.3198443179,0.55,0.0,1566.20853383,20.0398767165,20.04,20.04,20.04,20.04,0.0740284127111,803.89694018
4254,20.0398626053,20.039585073,22.263900641,0.358333333333,0.0,1566.20853383,20.039706197,20.04,20.04,20.04,20.04,0.0756613624861,832.347883189
4255,20.0398817276,20.0396007868,22.2085961684,0.166666666667,0.0,1566.20853383,20.0397242547,20.04,20.04,20.04,20.04,0.0771794707049,859.014968216
4256,20.0398976145,20.0396337432,22.1534765279,-0.025,0.0,1566.20853383,20.0397503417,20.04,20.04,20.04,20.04,0.0787401395538,886.860337727
4257,20.0396632468,20.0396653706,22.0976862293,-0.216666666667,0.0,1566.20853383,20.0396644281,20.04,20.04,20.04,20.04,0.0802569106442,914.282148444
4258,20.0396964617,20.0396943074,22.0408105762,-0.408333333333,0.0,1566.20853383,20.0396952686,20.04,20.04,20.04,20.04,0.0818388871746,943.118991342
4259,20.0397333614,20.0397208273,21.982756819,-0.6,0.0,1566.20853383,20.0397264458,20.04,20.04,20.04,20.04,0.0833834532063,971.602443449
4260,19.7216830713,19.6856900099,22.0019724588,-0.6,0.0,1884.89320158,19.6976489165,19.61,19.61,19.61,19.61,0.0299631952022,149.631411011
4261,19.6100561467,19.6097848076,22.0140748103,-0.6,0.0,1884.89320158,19.6099032264,19.61,19.61,19.61,19.61,0.0760655816621,848.077050571
4262,19.609785839,19.6097569174,22.0017011067,-0.6,0.0,1884.89320158,19.6097700289,19.61,19.61,19.61,19.61,0.0658961806806,669.05511975
4263,19.6099063242,19.6097738831,21.9763276757,-0.6,0.0,1884.89320158,19.6098320377,19.61,19.61,19.61,19.61,0.0651676216714,658.815589173
4264,19.609784874,19.6098043981,21.949519816,-0.6,0.0,1884.89320158,19.6097957168,19.61,19.61,19.61,19.61,0.0675846444172,698.474766238
4265,19.6097919202,19.6098140106,21.9252613338,-0.6,0.0,1884.89320158,19.6098041628,19.61,19.61,19.61,19.61,0.0682446598389,709.50270362
4266,19.6098016857,19.6098213982,21.9029114678,-0.6,0.0,1884.89320158,19.6098125932,19.61,19.61,19.61,19.61,0.0688113605434,719.035579588
4267,19.6098104097,19.6098277155,21.8810405439,-0.6,0.0,1884.89320158,19.6098199705,19.61,19.61,19.61,19.61,0.0693299061865,727.787746524
4268,19.6098178796,19.609833266,21.8589714889,-0.6,0.0,1884.89320158,19.6098263678,19.61,19.61,19.61,19.61,0.0698030354437,735.806066866
4269,19.6098240277,19.6098382123,21.8366919046,-0.6,0.0,1884.89320158,19.6098318428,19.61,19.61,19.61,19.61,0.070236875561,743.18787077
4270,19.6098294886,19.6098426684,21.8143878325,-0.6,0.0,1884.89320158,19.6098367419,19.61,19.61,19.61,19.61,0.0706358106212,750.002369477
4271,19.6098355865,19.6098467179,21.7921836737,-0.6,0.0,1884.89320158,19.6098417051,19.61,19.61,19.61,19.61,0.0710179599233,756.543316831
4272,19.6480593797,19.6479471192,21.8039888821,-0.55,0.0,2018.28502182,19.6479978701,19.65,19.65,19.65,19.65,0.0733115238115,796.489002856
4273,19.6497008314,19.6497200471,21.8244793176,-0.5,0.0,2018.28502182,19.6497114828,19.65,19.65,19.65,19.65,0.0674801535959,695.961856452
4274,19.649815262,19.6498318079,21.8349026369,-0.45,0.0,2018.28502182,19.6498243757,19.65,19.65,19.65,19.65,0.0700743559495,739.684220009
4275,19.6498100574,19.6498285454,21.8338699835,-0.4,0.0,2018.28502182,19.6498202499,19.65,19.65,19.65,19.65,0.0693748957377,727.737858659
4276,19.6498077532,19.649825982,21.8270926965,-0.35,0.0,2018.28502182,19.6498178001,19.65,19.65,19.65,19.65,0.0692160033587,725.001577013
4277,19.6498057027,19.6498237036,21.8192073799,-0.3,0.0,2018.28502182,19.6498156214,19.65,19.65,19.65,19.65,0.0690771284923,722.611044582
4278,19.6498034365,19.649821426,21.8119117021,-0.25,0.0,2018.28502182,19.6498133466,19.65,19.65,19.65,19.65,0.0689374051619,720.210720592
4279,19.6498006715,19.6498190806,21.8051975058,-0.2,0.0,2018.28502182,19.6498108109,19.65,19.65,19.65,19.65,0.0687910766749,717.704569847
4280,19.6497960572,19.6498166465,21.7987019653,-0.15,0.0,2018.28502182,19.6498073971,19.65,19.65,19.65,19.65,0.0686304386881,714.968735859
4281,19.6497963561,19.6498141106,21.7922731373,-0.1,0.0,2018.28502182,19.6498061322,19.65,19.65,19.65,19.65,0.068480792146,712.407252236
4282,19.6497958205,19.6498114697,21.7859293247,-0.05,0.0,2018.28502182,19.6498044346,19.65,19.65,19.65,19.65,0.0683307557945,709.838099579
4283,19.6497949375,19.6498087214,21.7797327294,0.0,0.0,2018.28502182,19.6498025221,19.65,19.65,19.65,19.65,0.0681798558397,707.253881893
4284,19.5209731786,19.521160653,21.7652063325,0.0,0.0,1968.69637791,19.5210786781,19.52,19.52,19.52,19.52,0.0578668476625,528.891862062
4285,19.5199083851,19.5199160824,21.7400080079,0.0,0.0,1968.69637791,19.5199126189,19.52,19.52,19.52,19.52,0.0627325796598,618.730233819
4286,19.5199031383,19.5197129077,21.7187423966,0.0,0.0,1968.69637791,19.5197986224,19.52,19.52,19.52,19.52,0.063212011129,626.584083942
4287,19.519769121,19.5197533787,21.7026524114,0.0,0.0,1968.69637791,19.5197605204,19.52,19.52,19.52,19.52,0.0658291274564,669.365815133
4288,19.5197703883,19.5197597876,21.6890287718,0.0,0.0,1968.69637791,19.5197646052,19.52,19.52,19.52,19.52,0.0661623290851,674.839128736
4289,19.519775026,19.519763822,21.6756636767,0.0,0.0,1968.69637791,19.5197689195,19.52,19.52,19.52,19.52,0.0664204824725,679.103162507
4290,19.5197783835,19.5197671039,21.6618933956,0.0,0.0,1968.69637791,19.519772242,19.52,19.52,19.52,19.52,0.0666523776239,682.931594753
4291,19.5197845508,19.5197699133,21.6478604524,0.0,0.0,1968.69637791,19.519776589,19.52,19.52,19.52,19.52,0.0668629113526,686.409016088
4292,19.5197910081,19.5197723515,21.6338136847,0.0,0.0,1968.69637791,19.5197808728,19.52,19.52,19.52,19.52,0.0670726097205,689.864752935
4293,19.5197965053,19.5197744835,21.6198656865,0.0,0.0,1968.69637791,19.5197845561,19.52,19.52,19.52,19.52,0.0672640498928,693.022844702
4294,19.5198016358,19.5197763584,21.6060182549,0.0,0.0,1968.69637791,19.5197879376,19.52,19.52,19.52,19.52,0.0674489289455,696.071217337
4295,19.5198064139,19.5197780128,21.5922417901,0.0,0.0,1968.69637791,19.5197910429,19.52,19.52,19.52,19.52,0.0676245496567,698.967556724
4296,19.5957856966,19.5955357491,21.5005481415,0.0,0.0,1521.6382458,19.5956527274,19.6,19.6,19.6,19.6,0.0838574981301,990.08029801
4297,19.5997098988,19.5996650534,21.3896728442,0.0,0.0,1521.6382458,19.5996857828,19.6,19.6,19.6,19.6,0.0745140738358,816.932839694
4298,19.5997368294,19.5995677898,21.3051571337,0.0,0.0,1521.6382458,19.5996467081,19.6,19.6,19.6,19.6,0.08007649829,917.446179905
4299,19.5997315584,19.5995497694,21.2506721791,0.0,0.0,1521.6382458,19.5996346693,19.6,19.6,19.6,19.6,0.0796240183658,909.066378731
4300,19.5997407133,19.5995568821,21.2121944465,0.0,0.0,1521.6382458,19.5996428837,19.6,19.6,19.6,19.6,0.0800151877805,916.220978923
4301,19.5997507749,19.5995662929,21.1780216671,0.0,0.0,1521.6382458,19.5996527424,19.6,19.6,19.6,19.6,0.0804476351816,924.164258417
4302,19.5997601942,19.5995751893,21.143660684,0.0,0.0,1521.6382458,19.599662024,19.6,19.6,19.6,19.6,0.080862439384,931.80526792
4303,19.5997689742,19.5995835287,21.1090766926,0.0,0.0,1521.6382458,19.5996707069,19.6,19.6,19.6,19.6,0.0812616910386,939.180396965
4304,19.5997771995,19.5995913938,21.0749881641,0.0,0.0,1521.6382458,19.5996788749,19.6,19.6,19.6,19.6,0.0816479017227,946.334024976
4305,19.5997849375,19.599598849,21.0417164365,0.0,0.0,1521.6382458,19.5996865938,19.6,19.6,19.6,19.6,0.0820228271505,953.296959515
4306,19.5997922409,19.5996059433,21.0091808881,0.0,0.0,1521.6382458,19.5996939145,19.6,19.6,19.6,19.6,0.0823877700893,960.091915267
4307,19.5997991526,19.5996127151,20.9771890657,0.0,0.0,1521.6382458,19.5997008775,19.6,19.6,19.6,19.6,0.0827437455477,966.736493721
4308,20.0294279983,20.0292634049,20.9040127583,0.0,0.0,898.910843515,20.0293417185,20.04,20.04,20.04,20.04,0.110245458984,1449.73058577
4309,20.0398168649,20.0396828596,20.7995431054,0.0,0.0,898.910843515,20.0397458272,20.04,20.04,20.04,20.04,0.0850426079038,1000.16796535
4310,20.0398644201,20.0395932581,20.7025458898,0.0,0.0,898.910843515,20.0397234661,20.04,20.04,20.04,20.04,0.11170742772,1542.18486679
4311,20.0398095027,20.0394455986,20.6293535729,0.0,0.0,898.910843515,20.0396196912,20.04,20.04,20.04,20.04,0.10630133984,1426.41464119
4312,20.0398047891,20.0394295581,20.574227263,0.0,0.0,898.910843515,20.0396091437,20.04,20.04,20.04,20.04,0.106105439746,1422.25873697
4313,20.0398049146,20.0394259436,20.5269892538,0.0,0.0,898.910843515,20.039607417,20.04,20.04,20.04,20.04,0.106074156018,1421.58088101
4314,20.0398056008,20.0394241063,20.4817725304,0.0,0.0,898.910843515,20.03960688,20.04,20.04,20.04,20.04,0.106071628054,1421.51278172
4315,20.0398064551,20.039422847,20.4370933678,0.0,0.0,898.910843515,20.0396067235,20.04,20.04,20.04,20.04,0.106082138038,1421.72107927
4316,20.0398073989,20.0394219515,20.3932768675,0.0,0.0,898.910843515,20.0396067977,20.04,20.04,20.04,20.04,0.106101192036,1422.11079874
4317,20.0398083899,20.0394213006,20.3508531815,0.0,0.0,898.910843515,20.0396070201,20.04,20.04,20.04,20.04,0.106125628914,1422.61506814
4318,20.0398094014,20.0394208166,20.3097318174,0.0,0.0,898.910843515,20.0396073375,20.04,20.04,20.04,20.04,0.106153382549,1423.19016423
4319,20.0398104161,20.0394204465,20.2696747649,0.0,0.0,898.910843515,20.0396077139,20.04,20.04,20.04,20.04,0.106183058255,1423.80655665
4320,20.3232351907,20.3231248777,20.3294370368,-0.05,0.0,735.643557446,20.3249979515,20.33,20.33,20.33,20.33,0.174597286281,2019.27777385
4321,20.3296035195,20.3297532277,20.329967572,-0.1,0.0,735.643557446,20.3297814244,20.33,20.33,20.33,20.33,0.189520409369,2194.07773487
4322,20.3295419754,20.3298043017,20.3299224956,-0.15,0.0,735.643557446,20.3297714548,20.33,20.33,20.33,20.33,0.199792416668,2309.23710373
4323,20.3294481422,20.3297553178,20.3299364983,-0.2,0.0,735.643557446,20.3297394154,20.33,20.33,20.33,20.33,0.200621649659,2285.32531237
4324,20.3294527255,20.329754398,20.3298975767,-0.25,0.0,735.643557446,20.3297304498,20.33,20.33,20.33,20.33,0.20792853734,2378.25598751
