,Unnamed: 0,z0,z1,z2,z3,z4,z5,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp,m,rh
7114,7114,20.4798241826,20.4799117859,21.3846626913,20.479817717,20.479874256,20.4795264491,2.75,21.6666666667,1308.01376815,20.4798014968,19.4399369126,20.48,20.48,20.48,20.48,20.48,20.48,20.48,1.43971420494,17488.8877033
7115,7115,20.4798331148,20.4799137704,21.3671603145,20.4798209297,20.4798823666,20.4795392485,2.8,19.0,1308.01376815,20.4798069886,19.4332517401,20.48,20.48,20.48,20.48,20.48,20.48,20.48,1.44629964876,17616.5555981
7116,7116,20.9093268288,20.909394695,21.4064669889,20.9560390676,20.9099210263,20.9052926727,2.8,16.3333333333,1704.88373322,20.9389456194,19.4326573193,20.92,20.92,20.92,20.92,20.92,20.92,20.92,2.64514873251,22160.1248513
7117,7117,20.9196404771,20.9198034736,21.4527041801,20.9279059977,20.9197303477,20.9198507932,2.8,13.6666666667,1704.88373322,20.9197588588,19.4325618593,20.92,20.92,20.92,20.92,20.92,20.92,20.92,0.621120074127,7110.97147687
7118,7118,20.9196957274,20.9198302337,21.4768845397,20.9201898247,20.9197835761,20.9198811392,2.8,0.0,1704.88373322,20.9200185194,19.4318432385,20.92,20.92,20.92,20.92,20.92,20.92,20.92,1.92514566764,27393.29756
7119,7119,20.9195578151,20.9197440348,21.4813405635,20.9199560391,20.9196698643,20.9198163552,2.8,0.0,1704.88373322,20.9198348245,19.4323344241,20.92,20.92,20.92,20.92,20.92,20.92,20.92,1.69421353522,22386.7550852
7120,7120,20.9195339355,20.9197270431,21.4775605773,20.9199431957,20.9196497949,20.919801788,2.8,0.0,1704.88373322,20.9198187028,19.4346843947,20.92,20.92,20.92,20.92,20.92,20.92,20.92,1.67748278193,22039.2332433
7121,7121,20.9195207158,20.9197169837,21.472939387,20.91993937,20.9196382008,20.9197932532,2.8,0.0,1704.88373322,20.9198113078,19.4385956987,20.92,20.92,20.92,20.92,20.92,20.92,20.92,1.66664630304,21815.2308271
7122,7122,20.9195088597,20.9197077844,21.4696181315,20.9199347983,20.919627771,20.9197854568,2.8,0.0,1704.88373322,20.9198038258,19.4435142378,20.92,20.92,20.92,20.92,20.92,20.92,20.92,1.65437119599,21562.382336
7123,7123,20.9194974638,20.9196989186,21.4672437507,20.9199301222,20.919617802,20.9197779731,2.8,0.0,1704.88373322,20.9197964682,19.4490508997,20.92,20.92,20.92,20.92,20.92,20.92,20.92,1.64269242473,21322.8367784
7124,7124,20.9194864192,20.9196902988,21.4651210781,20.9199253805,20.9196081829,20.9197707194,2.8,0.0,1704.88373322,20.9197892145,19.4550290745,20.92,20.92,20.92,20.92,20.92,20.92,20.92,1.63156668372,21095.5685422
7125,7125,20.9194756436,20.9196818637,21.4629347165,20.9199205717,20.9195988312,20.9197636387,2.8,0.0,1704.88373322,20.9197820315,19.4613920672,20.92,20.92,20.92,20.92,20.92,20.92,20.92,1.62091796603,20878.9050953
7126,7126,20.9194650652,20.9196735611,21.4606834703,20.9199156904,20.9195896771,20.9197566832,2.8,0.0,1704.88373322,20.9197748888,19.4681157967,20.92,20.92,20.92,20.92,20.92,20.92,20.92,1.61067946699,20671.3861791
7127,7127,20.9199037164,20.9196653459,21.4584621161,20.9199106372,20.91958066,20.9197498113,2.8,0.0,1704.88373322,20.9198219704,19.4751825418,20.92,20.92,20.92,20.92,20.92,20.92,20.92,1.60076508525,20471.1052428
7128,7128,20.5290396343,20.5139116555,21.4905222443,20.7545483115,20.5303204976,20.5155338843,2.8,0.0,2721.52567544,20.5214278413,19.4934829986,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.288651522879,1598.1694386
7129,7129,20.4200632732,20.42016207,21.537047796,20.5463796978,20.4200876375,20.4201687454,2.8,0.0,2721.52567544,20.4201219497,19.5199909043,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.680135805496,8310.96738935
7130,7130,20.4199059547,20.4197072725,21.5760068464,20.4233054497,20.419929189,20.4197699016,2.8,0.0,2721.52567544,20.4210259032,19.5432557099,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.881195006796,8403.27406989
7131,7131,20.4198856605,20.4196868325,21.601292501,20.4200527149,20.4199104844,20.4197498251,2.8,0.0,2721.52567544,20.419915064,19.5606214025,20.42,20.42,20.42,20.42,20.42,20.42,20.42,1.03174572626,10346.8065034
7132,7132,20.4199036817,20.419722206,21.6168466572,20.4199749811,20.4199255543,20.4197804163,2.8,0.0,2721.52567544,20.419877363,19.5725621903,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.874403472641,8399.020078
7133,7133,20.4199062662,20.4197274992,21.6278825868,20.4199415514,20.419648309,20.419785009,2.8,0.0,2721.52567544,20.4198327103,19.5809647336,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.937631431562,9145.07832637
7134,7134,20.4199080037,20.4197309815,21.637388617,20.4199401887,20.4196428569,20.4197881147,2.8,0.0,2721.52567544,20.4198325223,19.5874680003,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.938297266636,9162.27519737
7135,7135,20.4199095663,20.4197340225,21.6463129823,20.4199735787,20.419647302,20.4197908762,2.8,0.0,2721.52567544,20.4198463166,19.5929210521,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.937040274939,9154.53508789
7136,7136,20.4199110298,20.4197368273,21.6546980079,20.4199734956,20.4196525215,20.4197934536,2.8,0.0,2721.52567544,20.419847678,19.5976160938,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.935544401556,9143.92928342
7137,7137,20.4199124159,20.4197394512,21.6624390071,20.419972602,20.4196574591,20.4197958902,2.8,0.0,2721.52567544,20.4198486937,19.6016304271,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.934271571219,9135.88698335
7138,7138,20.4199137398,20.4197419342,21.6695248129,20.4199716404,20.4196622106,20.4197982169,2.8,0.0,2721.52567544,20.41984962,19.6050060732,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.93292706833,9126.90756638
7139,7139,20.4199150128,20.4197443062,21.6760193416,20.4199706813,20.4196668124,20.4198004566,2.8,0.0,2721.52567544,20.4198505142,19.6078016179,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.931651012378,9118.73935529
7140,7140,20.1029658904,20.0902890905,21.709993723,20.3997877394,20.1037323516,20.0913749042,2.8,0.0,3353.2966052,20.0951274366,19.6186534674,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.126856662514,435.285705258
7141,7141,19.979896902,19.9800583341,21.7589145086,20.3802097943,19.979934696,19.9800722985,2.8,0.0,3353.2966052,19.9799939833,19.6377119895,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.504198812908,5195.19495644
7142,7142,19.9798873982,19.9797549264,21.8030430226,20.3713417697,19.9799121553,19.9798038578,2.8,0.0,3353.2966052,19.9798369632,19.6564643658,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.453133754226,4360.21656885
7143,7143,19.9798273184,19.979905216,21.8353686952,20.3728808766,19.9798598286,19.9799246569,2.8,0.0,3353.2966052,19.9798806954,19.672173268,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.423399273809,3904.118974
7144,7144,19.9798631141,19.9797341473,21.8585915089,20.3803988398,19.979890516,19.9797840973,2.8,0.0,3353.2966052,19.9798146772,19.6844138564,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.442637109329,4198.31668599
7145,7145,19.9798661199,19.9797308561,21.8773058363,20.3901666016,19.9798930726,19.9797816636,2.8,0.0,3353.2966052,19.9798144874,19.6958040772,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.443757284936,4215.88133105
7146,7146,19.9798676576,19.9797324368,21.8943995957,20.4003616784,19.9798943951,19.979783197,2.8,0.0,3353.2966052,19.9798160081,19.706277537,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.444495351097,4227.34415783
7147,7147,19.979868808,19.9797340906,21.9109054313,20.4104697167,19.9798954086,19.9797847302,2.8,0.0,3353.2966052,19.9798173708,19.7156833644,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.445116035153,4237.02694445
7148,7148,19.9798697305,19.9797352566,21.9269382506,20.4204801726,19.979896238,19.9797858624,2.8,0.0,3353.2966052,19.979818404,19.7257749351,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.445590068711,4244.41606046
7149,7149,19.979870463,19.9797360464,21.9424113137,20.4304481667,19.979896914,19.9797866825,2.8,0.0,3353.2966052,19.9798191752,19.7355980208,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.445948129816,4249.99400771
7150,7150,19.9798710359,19.9797365227,21.9573003017,20.440377604,19.9798974612,19.9797872423,2.8,0.0,3353.2966052,19.9798197272,19.744525928,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.446207871623,4254.03493143
7151,7151,19.9798714728,19.979736733,21.971651539,20.4502391486,19.9798978985,19.9797875813,2.8,0.0,3353.2966052,19.9798200933,19.7526179616,19.98,19.98,19.98,19.98,19.98,19.98,19.98,0.446383304971,4256.75684762
7152,7152,20.1039800848,20.1038952509,22.0322222638,20.5023398264,20.1042139778,20.1038608606,2.8,0.0,3874.47383448,20.1039822307,19.765283398,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.54516504271,5892.83723932
7153,7153,20.1096905232,20.1096330435,22.1062885124,20.5683085771,20.1097228323,20.1096651575,2.8,0.0,3874.47383448,20.1096755031,19.7801880868,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.381653737441,3282.42982373
7154,7154,20.1098807814,20.1097684443,22.1665046102,20.6231780941,20.1099052446,20.1098136121,2.8,0.0,3874.47383448,20.1098391212,19.7918489096,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.458472813125,4434.24937173
7155,7155,20.1098623512,20.1097316792,22.208048828,20.661688997,20.109890543,20.1097839713,2.8,0.0,3874.47383448,20.1098135926,19.8016655399,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.44127971161,4165.60624276
7156,7156,20.1098578164,20.1097232323,22.237233507,20.6886708488,20.1098870306,20.109777223,2.8,0.0,3874.47383448,20.1098076756,19.8099100649,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.439019321824,4130.67584984
7157,7157,20.1098554048,20.1099180666,22.260813391,20.7099082833,20.1098852438,20.1097735839,2.8,0.0,3874.47383448,20.1098584253,19.8168651946,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.437775874131,4111.50140721
7158,7158,20.1098534878,20.109924555,22.2824431405,20.7288334355,20.109883863,20.1097706387,2.8,0.0,3874.47383448,20.1098586298,19.8228917552,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.436659925982,4094.29194078
7159,7159,20.1098518817,20.1099238872,22.303274079,20.7467598797,20.109882742,20.1097681244,2.8,0.0,3874.47383448,20.1098571595,19.8282857671,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.435812240284,4081.24742827
7160,7160,20.1098505652,20.1099229403,22.3233371006,20.7639343164,20.1098818605,20.1097660143,2.8,0.0,3874.47383448,20.1098558374,19.8346954137,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.435088837864,4070.11861286
7161,7161,20.1098494781,20.1099221159,22.3425572339,20.7803900191,20.1098811704,20.1097642194,2.8,0.0,3874.47383448,20.1098547299,19.8409959027,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.434494186322,4060.97486871
7162,7162,20.1098485911,20.109921396,22.3609841342,20.7961997561,20.109880647,20.1097627002,2.8,0.0,3874.47383448,20.1098538084,19.8464319278,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.434007223966,4053.48803673
7163,7163,20.1098478887,20.1099207725,22.3787212071,20.8114624248,20.1098802762,20.1097614354,2.8,0.0,3874.47383448,20.1098530582,19.8509954559,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.433617573402,4047.49609176
7164,7164,20.2053800193,20.2053451411,22.4047945906,20.8366392301,20.205567961,20.2055154703,2.8,0.0,3769.20740609,20.2054487293,19.8495783279,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.533599501172,5674.89387159
7165,7165,20.2096441246,20.2097252517,22.4309386966,20.8629951082,20.2096927197,20.2097578473,2.8,0.0,3769.20740609,20.209706356,19.845794835,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.414749157666,3754.62917325
7166,7166,20.2098988032,20.2098026422,22.4526314539,20.8850726212,20.2097332872,20.209845554,2.8,0.0,3769.20740609,20.2098211082,19.8435413551,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.473657584596,4665.3761949
7167,7167,20.2098948283,20.2097813705,22.4699285946,20.9023694529,20.2099120309,20.2098288247,2.8,0.0,3769.20740609,20.2098516211,19.8432181105,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.461904061166,4478.01808743
7168,7168,20.2098940815,20.2097785665,22.4845098174,20.9164482697,20.209918237,20.209826855,2.8,0.0,3769.20740609,20.2098516322,19.8438466235,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.461249836912,4467.61151862
7169,7169,20.2098941211,20.2097779502,22.4978199614,20.9288766486,20.2099188236,20.2098266168,2.8,0.0,3769.20740609,20.2098515752,19.8446037446,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.461288613326,4468.19739974
7170,7170,20.2098943259,20.2097776384,22.5105800708,20.9405593086,20.2099191209,20.2098266203,2.8,0.0,3769.20740609,20.2098516299,19.8451786965,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.461382170151,4469.64980649
7171,7171,20.2098946059,20.2097774732,22.5229964151,20.9518491791,20.2099194835,20.209826741,2.8,0.0,3769.20740609,20.2098517883,19.8455679211,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.461535458088,4472.04824085
7172,7172,20.209894947,20.2097774311,22.5350766325,20.9628372822,20.209919893,20.2098269593,2.8,0.0,3769.20740609,20.2098520303,19.8458420524,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.461735366971,4475.1861566
7173,7173,20.2098953402,20.209777496,22.5468056989,20.9735437734,20.2099203414,20.2098272616,2.8,0.0,3769.20740609,20.2098523443,19.8460456051,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.461975593506,4478.96415532
7174,7174,20.2098957786,20.2097776547,22.5581925569,20.9839884594,20.2099208227,20.2098276371,2.8,0.0,3769.20740609,20.2098527207,19.8461895477,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.462251103295,4483.30292554
7175,7175,20.2098962559,20.2097778963,22.5692616125,20.9941985413,20.209921332,20.2098280765,2.8,0.0,3769.20740609,20.2098531516,19.8462708331,20.21,20.21,20.21,20.21,20.21,20.21,20.21,0.462557691693,4488.13630334
7176,7176,20.4086361137,20.4085264984,22.5008454742,20.9257978424,20.4090785128,20.4085826252,2.8,0.0,2794.33153214,20.408699268,19.8372959124,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.716968986911,9080.04104974
7177,7177,20.4193102727,20.4193829031,22.4062021084,20.8286260618,20.4193930702,20.4194328829,2.8,0.0,2794.33153214,20.4193799356,19.8248931082,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.504771143024,5150.15849285
7178,7178,20.4196269205,20.4197514692,22.334572875,20.7521019461,20.4197140197,20.4198108667,2.8,0.0,2794.33153214,20.4197262814,19.8154418175,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.612440349277,7031.53830193
7179,7179,20.4198993205,20.4197233794,22.2953333889,20.7079415935,20.4196720343,20.419791902,2.8,0.0,2794.33153214,20.4197723676,19.8098371991,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.592353227549,6665.47041679
7180,7180,20.4199106584,20.4197192913,22.2768344333,20.6860515708,20.4196681863,20.4197889796,2.8,0.0,2794.33153214,20.4197724596,19.8067693361,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.591349897276,6647.42107184
7181,7181,20.419911623,20.4197190715,22.266478836,20.6739752652,20.4196691853,20.4197889988,2.8,0.0,2794.33153214,20.4197728957,19.8048757762,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.591571391811,6651.35517954
7182,7182,20.4199119296,20.4197190902,22.257785805,20.6646480727,20.4196704138,20.4197891831,2.8,0.0,2794.33153214,20.4197733136,19.8034837452,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.591755466624,6654.66605929
7183,7183,20.4199121918,20.4197190296,22.2490852,20.6558097655,20.4196714989,20.4197892989,2.8,0.0,2794.33153214,20.4197736505,19.8024211221,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.591906859725,6657.38051366
7184,7184,20.4199124118,20.4197188768,22.2405988201,20.6473619612,20.4196724375,20.4197893369,2.8,0.0,2794.33153214,20.4197738987,19.8016894088,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.592019252463,6659.39137744
7185,7185,20.4199125893,20.4197186321,22.2327122061,20.6395965229,20.4196732323,20.4197892969,2.8,0.0,2794.33153214,20.4197740586,19.8012925063,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.592092888117,6660.70307498
7186,7186,20.4199127272,20.4197183006,22.2255108393,20.6326024313,20.4196738937,20.4197891834,2.8,0.0,2794.33153214,20.4197741359,19.8012112432,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.592130289131,6661.36089307
7187,7187,20.4199128145,20.4197178681,22.2189403329,20.6263324893,20.4196743823,20.4197889813,2.8,0.0,2794.33153214,20.419774111,19.8014181218,20.42,20.42,20.42,20.42,20.42,20.42,20.42,0.592121711859,6661.18967418
7188,7188,20.7913918664,20.7913723389,22.1601143033,20.8145078117,20.7917659691,20.7914389898,2.75,0.0,1771.21883993,20.801277472,19.7878626248,20.8,20.8,20.8,20.8,20.8,20.8,20.8,1.3840808083,14664.9554341
7189,7189,20.7996331628,20.7997586483,22.0771807547,20.8006964737,20.7997178517,20.7998174965,2.7,0.0,1771.21883993,20.7998228604,19.7679758078,20.8,20.8,20.8,20.8,20.8,20.8,20.8,0.668637875572,6975.39534407
7190,7190,20.7995788915,20.7997130604,22.0049910651,20.7999309063,20.7996986588,20.799799558,2.65,0.0,1771.21883993,20.7998010244,19.7514145519,20.8,20.8,20.8,20.8,20.8,20.8,20.8,1.43553912295,17462.6850884
7191,7191,20.79990244,20.7995959252,21.9547523472,20.7999411613,20.7995720986,20.7997098376,2.6,0.0,1771.21883993,20.7997983793,19.7409840249,20.8,20.8,20.8,20.8,20.8,20.8,20.8,1.3020147081,15072.5486637
7192,7192,20.799918322,20.7995855207,21.92034731,20.7999481591,20.7995629665,20.7997021876,2.55,0.0,1771.21883993,20.799801238,19.734871706,20.8,20.8,20.8,20.8,20.8,20.8,20.8,1.31399275161,15261.41514
7193,7193,20.7999194386,20.7995843328,21.8929534383,20.7999519963,20.7995631469,20.7997014293,2.5,0.0,1771.21883993,20.7998036842,19.7309290605,20.8,20.8,20.8,20.8,20.8,20.8,20.8,1.32209409572,15393.7869238
7194,7194,20.7999196776,20.7995840962,21.86746634,20.7999549538,20.799564249,20.7997013397,2.45,0.0,1771.21883993,20.799805862,19.7279682374,20.8,20.8,20.8,20.8,20.8,20.8,20.8,1.32914485497,15510.1637519
7195,7195,20.7999199238,20.799584046,21.8423690147,20.7999573121,20.7995654676,20.7997013821,2.4,0.0,1771.21883993,20.7998077624,19.7256477296,20.8,20.8,20.8,20.8,20.8,20.8,20.8,1.33546060195,15615.2584558
7196,7196,20.7999201861,20.7995841029,21.8177382212,20.7999588183,20.7995667343,20.799701494,2.35,0.0,1771.21883993,20.7998092193,19.7239500936,20.8,20.8,20.8,20.8,20.8,20.8,20.8,1.34082217433,15705.1149339
7197,7197,20.7999204547,20.7995842207,21.7938689964,20.7999611979,20.7995680077,20.7997016387,2.3,0.0,1771.21883993,20.7998110738,19.7228933825,20.8,20.8,20.8,20.8,20.8,20.8,20.8,1.34619906796,15795.6935519
7198,7198,20.799920723,20.7995843656,21.7708440963,20.7998606076,20.799569258,20.7997017895,2.25,0.0,1771.21883993,20.7997676082,19.7224433043,20.8,20.8,20.8,20.8,20.8,20.8,20.8,1.35057028194,15869.7664004
7199,7199,20.7999209857,20.7995845114,21.7485844159,20.799863382,20.7995704624,20.7997019258,2.2,0.0,1771.21883993,20.7997693917,19.7225407103,20.8,20.8,20.8,20.8,20.8,20.8,20.8,1.355499981,15953.5562687
7200,7200,20.4340205496,20.4231423782,21.7296005933,20.6571126559,20.4335789054,20.422972754,2.25,0.0,1471.22613567,20.4282194839,19.7160336105,20.38,20.38,20.38,20.38,20.38,20.38,20.38,0.402246718629,2705.91708844
7201,7201,20.3806415122,20.3805209514,21.6878298967,20.4292770611,20.3806452265,20.3805261361,2.3,0.0,1471.22613567,20.3826272442,19.7038904011,20.38,20.38,20.38,20.38,20.38,20.38,20.38,0.664053502239,7497.88986738
7202,7202,20.3797380137,20.3798129478,21.6504598599,20.3799823899,20.3798070401,20.37986453,2.35,0.0,1471.22613567,20.3798876014,19.6920791884,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.18917000389,12980.7034901
7203,7203,20.3797821036,20.3798544523,21.6224363113,20.3799500329,20.3798421509,20.3798967391,2.4,0.0,1471.22613567,20.3798811299,19.6818500283,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.02194012711,10665.640046
7204,7204,20.3798053984,20.3798693054,21.6003653862,20.3799596205,20.3798602573,20.3799080867,2.45,0.0,1471.22613567,20.3798962548,19.6727071482,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.05157136541,11111.5122957
7205,7205,20.3798143473,20.3798753046,21.5803705229,20.3799327883,20.3798672082,20.3799126679,2.5,0.0,1471.22613567,20.3798922335,19.6639078967,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.0947359888,11716.0929252
