,z0,z1,z2,z3,z4,z5,z6,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp6,sp,m,rh
5903,20.2800559813,21.1585635876,20.2800275368,20.279957365,21.422668694,20.2791851524,24.2798613106,0.0,237.0,47728.1310789,21.8848603731,21.4841440345,20.28,20.28,20.28,20.28,20.28,20.28,20.28,20.28,6.06126903432,1272.4261169
5904,20.2476728233,21.1548265734,20.1362995302,20.272002603,21.4210279208,20.2533244569,24.1729472979,0.0,238.0,47728.1310789,21.8683199758,21.4810006079,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.11919254778,524.279185838
5905,20.2049592039,21.1514919055,20.1220447716,20.2615609929,21.419793987,20.228828981,24.1372750473,0.0,239.0,47728.1310789,21.844201466,21.4781013759,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.09495478464,922.846489673
5906,20.170133931,21.1479390221,20.1197112349,20.2525598986,21.4182311889,20.217335984,24.1255921107,0.0,240.0,47728.1310789,21.8417003929,21.4751631312,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.10508874109,729.879159058
5907,20.1476882172,21.1446357988,20.1203779536,20.2462373382,21.4169432769,20.2177637759,24.1217548692,0.0,241.0,47728.1310789,21.8392679081,21.4723797707,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.10388563654,760.764374367
5908,20.1343551024,21.1415097965,20.119813597,20.241913021,21.4158656064,20.2232832026,24.1204892051,0.0,242.0,47728.1310789,21.8381644634,21.4697147235,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.10183191304,753.083963818
5909,20.1258616521,21.1385034905,20.1207990617,20.2386730988,21.4149295732,20.2295967411,24.1200723348,0.0,243.0,47728.1310789,21.837808683,21.4671319922,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.10030395109,753.08474963
5910,20.1200384077,21.1356112637,20.1190102535,20.2359483168,21.4141136937,20.2355370071,24.1199353386,0.0,244.0,47728.1310789,21.8375491271,21.4646136028,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.09902544436,739.363791803
5911,20.1201325269,21.1328487386,20.1188634117,20.2335016926,21.4134258861,20.2414267857,24.1198906866,0.0,245.0,47728.1310789,21.8375720493,21.4621520812,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.09792888082,755.481261614
5912,20.1198698227,21.13023373,20.1196984925,20.2312669003,21.4128883334,20.2477517363,24.1198764845,0.0,246.0,47728.1310789,21.8378492837,21.4597450922,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.09699628769,739.834377922
5913,20.1198998557,21.1277631095,20.1204521,20.2292226411,21.4125053445,20.2546704393,24.1198720995,0.0,247.0,47728.1310789,21.8383375248,21.4573851775,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.09615421732,738.321920287
5914,20.12009623,21.1254480055,20.1209213181,20.2273604861,21.412300967,20.2621843351,24.1198712079,0.0,248.0,47728.1310789,21.8390644118,21.4550734354,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.09547387028,732.015296713
5915,20.120318208,21.1232758201,20.1213594791,20.2256588077,21.412269707,20.2702005803,24.119871092,0.0,249.0,47728.1310789,21.8399735909,21.4528017207,20.12,20.12,20.12,20.12,20.12,20.12,20.12,20.12,6.09483030051,725.672451298
5916,20.1691884538,21.1210525158,20.1644324951,20.2238198497,21.4122390141,20.2782950131,24.1535898828,0.05,250.0,47728.1310789,21.84472291,21.4506029952,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.07536281498,1000.25423739
5917,20.1770184924,21.1184243425,20.1701422607,20.2216029687,21.4117758316,20.285653752,24.1645498522,0.1,251.0,47728.1310789,21.8509702958,21.4483493664,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.08145887658,690.425540871
5918,20.1699475545,21.1158261247,20.1695714341,20.2192317569,21.4113809272,20.2934332937,24.1681381152,0.15,252.0,47728.1310789,21.851132057,21.4461830329,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.07736217559,781.263874623
5919,20.1697585005,21.1132693413,20.1714685334,20.216778383,21.4110473621,20.3016005711,24.1693113044,0.2,253.0,47728.1310789,21.8522934912,21.4440539115,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.07684350402,797.86036642
5920,20.1702887111,21.110817637,20.169330937,20.2143247778,21.4108515807,20.3102679027,24.1697025453,0.25,254.0,47728.1310789,21.8533376631,21.4419553826,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.07656898121,758.096102855
5921,20.1697506563,21.1084875915,20.1691991484,20.2119088761,21.4108279478,20.3194691324,24.1698365079,0.3,255.0,47728.1310789,21.8545237825,21.4398824522,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.07620652463,758.096312631
5922,20.1699895184,21.1062831896,20.1705001047,20.2095524696,21.4100376442,20.3252998797,24.1698837723,0.35,250.166666667,47728.1310789,21.8548567356,21.4378484926,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.07583389429,763.531068014
5923,20.1700437303,21.1041802296,20.1707028486,20.2072554684,21.4079773516,20.3261111004,24.1699012631,0.4,245.333333333,47728.1310789,21.8537466661,21.435851997,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.07548007231,762.176977669
5924,20.1699817937,21.1021123321,20.1714432378,20.2049980816,21.4047439804,20.322802372,24.1699084987,0.45,240.5,47728.1310789,21.8514275576,21.4338766545,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.07508573663,771.4461308
5925,20.1700027284,21.1000184707,20.1702391845,20.2027643294,21.4006650948,20.3168781193,24.1699126069,0.5,235.666666667,47728.1310789,21.8482143736,21.431916139,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.07470483905,772.793376444
5926,20.1701730912,21.0978488535,20.1718173659,20.2005414723,21.3960113836,20.3093067909,24.1699155889,0.55,230.833333333,47728.1310789,21.8445724819,21.4299698504,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.07431350314,789.873006465
5927,20.1700559654,21.095559478,20.1716027993,20.1983152577,21.3909229083,20.300451821,24.1699179747,0.6,226.0,47728.1310789,21.8404231436,21.4280348702,20.17,20.17,20.17,20.17,20.17,20.17,20.17,20.17,6.0738805939,789.875199841
5928,20.149219422,21.0931887908,19.980844223,20.1960354898,21.3853495509,20.2898113862,24.0306826349,0.55,221.166666667,47728.1310789,21.8209116831,21.426167663,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.15279944658,223.891507948
5929,20.1216422288,21.0904808419,19.9606742716,20.1935668825,21.3790038239,20.2767398819,23.9833636922,0.5,216.333333333,47728.1310789,21.7907075299,21.4242844141,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.12103009009,768.422220249
5930,20.0988088926,21.0871924923,19.9612332525,20.1908206241,21.3717274861,20.2612184526,23.9676882294,0.45,211.5,47728.1310789,21.7858466442,21.4222871973,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.13654628288,550.134731373
5931,20.0835156477,21.0836479518,19.9609833709,20.1879769494,21.3640745444,20.2446613001,23.9624566447,0.4,206.666666667,47728.1310789,21.7772930022,21.4203267049,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.13485127528,600.769917707
5932,20.0737341538,21.0798985014,19.9603967581,20.1850834568,21.3561925822,20.2274251618,23.9607142432,0.35,201.833333333,47728.1310789,21.7693971669,21.4184293026,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.13292682462,625.618794066
5933,20.0667936722,21.0759195251,19.9595377336,20.182130699,21.348067283,20.2094515204,23.960134646,0.3,197.0,47728.1310789,21.7616843174,21.4165747404,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.13128342087,642.011055991
5934,20.0610167937,21.0717051716,19.9612724211,20.1791031959,21.3396451899,20.1905308171,23.959940509,0.25,191.916666667,47728.1310789,21.7539508018,21.4147423991,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.1298128615,666.345803998
5935,20.0557003334,21.0672792851,19.9600362027,20.1759968907,21.3309265246,20.1706707718,23.9598740861,0.2,186.833333333,47728.1310789,21.7458873465,21.4129244069,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.12848156511,674.38952306
5936,20.0506445729,21.0626793824,19.9597663632,20.1728185617,21.3219609466,20.1500583463,23.9598503966,0.15,181.75,47728.1310789,21.7376790763,21.4111233695,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.12728029526,698.325162213
5937,20.0457943958,21.0579141324,19.9596374102,20.1695669571,21.312778168,20.1288336892,23.9598409631,0.1,176.666666667,47728.1310789,21.7292808528,21.4093339416,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.12609822048,714.124947789
5938,20.0411096309,21.0529923971,19.9615819753,20.1662434349,21.3034086903,20.1071083585,23.9598366981,0.05,171.583333333,47728.1310789,21.7208168608,21.4075533691,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.12498148465,737.588696005
5939,20.0365449424,21.0479306904,19.9601517485,20.1628537997,21.2938878659,20.0849807515,23.9598343506,0.0,166.5,47728.1310789,21.7121002124,21.4057837638,19.96,19.96,19.96,19.96,19.96,19.96,19.96,19.96,6.12393311019,745.34653797
5940,20.0892423403,21.0431471697,20.0771090276,20.1597371494,21.2848696856,20.0904868095,24.0475425528,0.05,161.416666667,47728.1310789,21.7175981729,21.4041131127,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.07379511372,1479.21647133
5941,20.1023791354,21.0379796073,20.0892816582,20.1566433116,21.2756224941,20.0899068446,24.0759786658,0.1,156.333333333,47728.1310789,21.7274834649,21.402217721,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.09133159279,902.243413964
5942,20.0905295398,21.0332585016,20.0892166462,20.1539035378,21.2671258815,20.0909555968,24.0853627265,0.15,151.25,47728.1310789,21.7219306398,21.4004743783,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.08183406464,1178.18463773
5943,20.0897220686,21.0286166019,20.0907050238,20.1513013554,21.2588618408,20.0906787746,24.0884268891,0.2,146.166666667,47728.1310789,21.718412289,21.3987512314,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.08159582466,1256.66118618
5944,20.0900478788,21.0240033328,20.0904322739,20.1487706326,21.2507263495,20.0920348468,24.0894265831,0.25,141.083333333,47728.1310789,21.7148400779,21.3970403016,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.0819244456,1292.61960678
5945,20.0901051185,21.0193924242,20.0908923357,20.1462753301,21.2426822881,20.0921553317,24.089751691,0.3,136.0,47728.1310789,21.7108566198,21.39533667,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.08194683177,1342.14771699
5946,20.0898653354,21.014774627,20.0891475144,20.1438013825,21.2342606811,20.0919609568,24.0898588503,0.35,129.166666667,47728.1310789,21.7064571835,21.3936405998,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.08188331215,1412.07032616
5947,20.0899837641,21.0101319656,20.0918604597,20.1413395463,21.2253345409,20.0922253809,24.0898957906,0.4,122.333333333,47728.1310789,21.7020154718,21.3919515833,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.08173918537,1503.31196415
5948,20.0898984483,21.0054414762,20.0901423328,20.1388821862,21.2160213868,20.0891027034,24.0899097304,0.45,115.5,47728.1310789,21.6966523561,21.3902701244,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.08154620782,1533.21957842
5949,20.0900733752,21.000682036,20.0905458264,20.1364222562,21.2064607699,20.0893397895,24.0899157683,0.5,108.666666667,47728.1310789,21.6917553134,21.3885971227,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.08131266583,1652.01007381
5950,20.089954235,20.9958385172,20.091219596,20.1339534831,21.1967349389,20.0912820676,24.0899189782,0.55,101.833333333,47728.1310789,21.6870312135,21.3869329263,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.0810437615,1723.65124769
5951,20.0900514783,20.9909024367,20.0901914926,20.1314707839,21.1868766041,20.0890261583,24.0899212058,0.6,95.0,47728.1310789,21.6815115574,21.3852774336,20.09,20.09,20.09,20.09,20.09,20.09,20.09,20.09,6.08074446653,1768.64797269
5952,20.0719459377,20.9885102435,19.7446402173,20.1303282024,21.1822519939,19.9916288988,23.6858693418,0.6,88.1666666667,47728.1310789,21.6099688798,21.3846483004,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.2687755072,80.844263102
5953,20.0472791344,20.9841564227,19.6110180381,20.1281473315,21.1735499111,19.8777773669,23.6196762557,0.6,81.3333333333,47728.1310789,21.5369597109,21.3835428345,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.18563048549,835.994077879
5954,20.0259861366,20.9776850723,19.6102054983,20.1248521982,21.1610134372,19.7950176289,23.6133502264,0.6,74.5,47728.1310789,21.5349581302,21.3817881668,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.24155473777,745.30183596
5955,20.0110374094,20.9703230387,19.6090205731,20.1210829769,21.1472750369,19.7456292126,23.6111300611,0.6,67.6666666667,47728.1310789,21.5161359028,21.3797362062,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.2303559426,682.399386543
5956,20.0010430297,20.9629645759,19.6100399939,20.1173258237,21.13440229,19.7128127569,23.6103496333,0.6,60.8333333333,47817.6874992,21.5025531041,21.377722622,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.22461484482,760.77502663
5957,19.9937574381,20.9558179988,19.6098215535,20.1137175859,21.1224247031,19.6847727669,23.6100742356,0.6,54.0,47876.0365931,21.4912053405,21.3758643736,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.22176013909,783.686746984
5958,19.98764607,20.948753174,19.6100298456,20.1102020558,21.1114835162,19.6589841207,23.609976811,0.6,50.0833333333,47876.0365931,21.480856768,21.3741333675,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.2191702082,806.339781963
5959,19.9820239379,20.9416690271,19.6100314742,20.1067087627,21.1020687451,19.6359245602,23.6099417617,0.6,46.1666666667,47965.5930134,21.4717582949,21.3724798238,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.21687021335,821.297409338
5960,19.976673226,20.9345421281,19.6106202534,20.1031966408,21.0931982688,19.6149456868,23.6099278482,0.6,42.25,48023.9421072,21.4633258429,21.370861668,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.21476272459,843.524362541
5961,19.9715411285,20.9274072096,19.6093089624,20.09965884,21.0840655045,19.6117688256,23.6099212839,0.6,38.3333333333,48023.9421072,21.4574525864,21.3692595151,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.21286360905,999.524670554
5962,19.9665959465,20.9202949905,19.6110484204,20.0960989199,21.0745139424,19.6093681472,23.6099175278,0.6,34.4166666667,48023.9421072,21.4516629523,21.3676653193,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.21110011575,1028.55568994
5963,19.9618008299,20.9132251175,19.6096256591,20.0925251739,21.0647155456,19.6109091236,23.6099152614,0.6,30.5,48023.9421072,21.4462786605,21.3660803274,19.61,19.61,19.61,19.61,19.61,19.61,19.61,19.61,6.20949268647,1134.38331511
5964,19.9572338915,20.9588868987,19.7718118028,20.0890712625,21.1623172921,19.810877999,23.7296009675,0.55,26.5833333333,62429.6923864,21.5415271697,21.3944923241,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.1470734464,1217.27808468
5965,19.9527249006,21.0171363029,19.7872704029,20.0855238444,21.2824983899,20.0057047175,23.7694863991,0.5,0.0,62488.0414802,21.6506663723,21.4331875306,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.17186216698,828.903587366
5966,19.948695369,21.0591407015,19.7900383526,20.0823995833,21.3687798965,20.1037300296,23.7830939489,0.45,0.0,62488.0414802,21.7073370717,21.4664493138,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.15812424474,1065.91760795
5967,19.945032655,21.080286357,19.789002328,20.0795376303,21.4139926247,20.1212557797,23.7876957913,0.4,0.0,62488.0414802,21.7334051577,21.489186098,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.15780444108,1039.59556649
5968,19.9417463712,21.0882506759,19.7903983426,20.0769411327,21.4330255697,20.1068473607,23.7892456851,0.35,0.0,62488.0414802,21.7412104715,21.5031866089,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.15843216278,1059.43600315
5969,19.9388180892,21.0907562535,19.7906247513,20.0745943144,21.440495947,20.0907517534,23.7897520717,0.3,0.0,62488.0414802,21.7425751351,21.5117411958,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.15865990042,1066.01897605
5970,19.9362116722,21.0918511781,19.7899397685,20.0724751121,21.4441842481,20.0805521909,23.7899046621,0.25,0.0,62488.0414802,21.7428380665,21.5173067494,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.15885295207,1079.10473098
5971,19.933865715,21.0927046501,19.7894185687,20.0705385693,21.4465988337,20.0735143012,23.7899403658,0.2,0.0,62488.0414802,21.7429000646,21.5211986222,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.1589197424,1092.10712751
5972,19.9317201465,21.0933393735,19.7896801633,20.0687426813,21.4480792363,20.0663487595,23.7899401343,0.15,0.0,62488.0414802,21.7425137716,21.5240287587,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.15899311294,1105.01220531
5973,19.9297104007,21.0935883081,19.7907483707,20.0670352054,21.448542165,20.0579301993,23.7899298441,0.1,0.0,62488.0414802,21.7414210242,21.5260824384,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.15892767989,1117.83930462
5974,19.9277905625,21.0934347032,19.7900616866,20.0653808811,21.4480827822,20.0486379611,23.7899181392,0.05,0.0,62488.0414802,21.7396683475,21.5275451177,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.15885776609,1124.21766507
5975,19.9259272242,21.0929587561,19.7918791901,20.0637540939,21.4469162511,20.0390749084,23.7899068743,0.0,0.0,62488.0414802,21.7376099014,21.5285618761,19.79,19.79,19.79,19.79,19.79,19.79,19.79,19.79,6.15874037388,1143.22330276
5976,19.9484007542,21.2098964533,19.9080963141,20.1159813006,21.57358182,20.1984868998,23.8593945604,0.0,0.0,98491.3201231,22.1711624011,21.6139007856,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.32792516533,1159.98751241
5977,19.979584815,21.3606914988,19.9179457634,20.1897638703,21.7375448509,20.3747762282,23.8915834592,0.0,0.0,98491.3201231,22.2956736972,21.7331080312,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.40973044895,828.832137705
5978,20.0067265069,21.4791997544,19.9202548535,20.2546637816,21.8678264771,20.4828017188,23.9066439306,0.0,0.0,98491.3201231,22.378103013,21.839091819,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.44149156569,971.69835344
5979,20.0264949965,21.5529097996,19.9203396415,20.3016859796,21.9498253616,20.5265181145,23.9137211573,0.0,0.0,98491.3201231,22.4281194498,21.9175207799,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.47334317308,929.979176969
5980,20.0408916245,21.5966751499,19.9209731026,20.3345967507,21.998136654,20.541321918,23.9170493336,0.0,0.0,98491.3201231,22.457852515,21.9736697906,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.5023800109,922.900700912
5981,20.0525909369,21.6267980647,19.9218506371,20.3594479114,22.0297096163,20.5516528462,23.9186036441,0.0,0.0,98491.3201231,22.4782152487,22.0139922423,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.52701665878,915.8262652
5982,20.063223479,21.6522815007,19.9193232511,20.3802937669,22.0544610598,20.5647311458,23.9193258285,0.0,0.0,98491.3201231,22.494875416,22.0437961733,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.54842491656,901.580679639
5983,20.0733959524,21.6760256247,19.920524718,20.398955928,22.0760815164,20.5790678954,23.9196597457,0.0,0.0,98491.3201231,22.5097089278,22.0666381509,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.56689848219,908.72465369
5984,20.0832063309,21.6982783317,19.9197979617,20.4160407461,22.0953655364,20.5921987725,23.9198127439,0.0,0.0,98491.3201231,22.5227615742,22.0847210908,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.58295200863,894.428122603
5985,20.0926167674,21.7188207705,19.922076837,20.4317475488,22.1124195837,20.6032896,23.9198808734,0.0,0.0,98491.3201231,22.5342589001,22.0994213775,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.59694671463,901.595596002
5986,20.1016009497,21.7376620351,19.9212293038,20.4462167658,22.1274475192,20.6126948521,23.9199090252,0.0,0.0,98491.3201231,22.544219418,22.1116527223,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.60919089609,887.244419473
5987,20.110166663,21.755015692,19.9200048808,20.4596036325,22.1408023178,20.6209422605,23.919918402,0.0,0.0,98491.3201231,22.5530232666,22.1220590528,19.92,19.92,19.92,19.92,19.92,19.92,19.92,19.92,7.62000833402,887.243949057
