,Unnamed: 0,p0,m0
0,0,2176.55108422,3.92203237616
1,1,2176.55108422,3.92203237616
2,2,2176.55108422,3.92203237616
3,3,2176.55108422,3.92203237616
4,4,2176.55108422,3.92203237616
5,5,2176.55108422,3.92203237616
6,6,2176.55108422,3.92203237616
7,7,2176.55108422,3.92203237616
8,8,2176.55108422,3.92203237616
9,9,2176.55108422,3.92203237616
10,10,2176.55108422,3.92203237616
11,11,2176.55108422,3.92203237616
12,12,2176.55108422,3.92203237616
13,13,2176.55108422,3.92203237616
14,14,2176.55108422,3.92203237616
15,15,2176.55108422,3.92203237616
16,16,2176.55108422,3.92203237616
17,17,2176.55108422,3.92203237616
18,18,2176.55108422,3.92203237616
19,19,2176.55108422,3.92203237616
20,20,2176.55108422,3.92203237616
21,21,2176.55108422,3.92203237616
22,22,2176.55108422,3.92203237616
23,23,2176.55108422,3.92203237616
24,24,2176.55108422,3.92203237616
25,25,2176.55108422,3.92203237616
26,26,2176.55108422,3.92203237616
27,27,2176.55108422,3.92203237616
28,28,2176.55108422,3.92203237616
29,29,2176.55108422,3.92203237616
30,30,2176.55108422,3.92203237616
31,31,2176.55108422,3.92203237616
32,32,2176.55108422,3.92203237616
33,33,2176.55108422,3.92203237616
34,34,2176.55108422,3.92203237616
35,35,2176.55108422,3.92203237616
36,36,2176.55108422,3.92203237616
37,37,2176.55108422,3.92203237616
38,38,2176.55108422,3.92203237616
39,39,2176.55108422,3.92203237616
40,40,2176.55108422,3.92203237616
41,41,2176.55108422,3.92203237616
42,42,2176.55108422,3.92203237616
43,43,2176.55108422,3.92203237616
44,44,2176.55108422,3.92203237616
45,45,2176.55108422,3.92203237616
46,46,2176.55108422,3.92203237616
47,47,2176.55108422,3.92203237616
48,48,2176.55108422,3.92203237616
49,49,2176.55108422,3.92203237616
50,50,2176.55108422,3.92203237616
51,51,2176.55108422,3.92203237616
52,52,2176.55108422,3.92203237616
53,53,2176.55108422,3.92203237616
54,54,2176.55108422,3.92203237616
55,55,2176.55108422,3.92203237616
56,56,2176.55108422,3.92203237616
57,57,2176.55108422,3.92203237616
58,58,2176.55108422,3.92203237616
59,59,2176.55108422,3.92203237616
60,60,2513.75694093,4.33549917663
61,61,2176.55108422,3.92203237616
62,62,2176.55108422,3.92203237616
63,63,2176.55108422,3.92203237616
64,64,2176.55108422,3.92203237616
65,65,2176.55108422,3.92203237616
66,66,2176.55108422,3.92203237616
67,67,2176.55108422,3.92203237616
68,68,2176.55108422,3.92203237616
69,69,2176.55108422,3.92203237616
70,70,2176.55108422,3.92203237616
71,71,2176.55108422,3.92203237616
72,72,2176.55108422,3.92203237616
73,73,2176.55108422,3.92203237616
74,74,2176.55108422,3.92203237616
75,75,2176.55108422,3.92203237616
76,76,2176.55108422,3.92203237616
77,77,2176.55108422,3.92203237616
78,78,2176.55108422,3.92203237616
79,79,2176.55108422,3.92203237616
80,80,2176.55108422,3.92203237616
81,81,2176.55108422,3.92203237616
82,82,2176.55108422,3.92203237616
83,83,2176.55108422,3.92203237616
84,84,2176.55108422,3.92203237616
85,85,2176.55108422,3.92203237616
86,86,2176.55108422,3.92203237616
87,87,2176.55108422,3.92203237616
88,88,2176.55108422,3.92203237616
89,89,2176.55108422,3.92203237616
90,90,2176.55108422,3.92203237616
91,91,2371.80360646,4.20207637255
92,92,2176.55108422,3.92203237616
93,93,2176.55108422,3.92203237616
94,94,2176.55108422,3.92203237616
95,95,2176.55108422,3.92203237616
96,96,3725.63361195,5.41215612274
97,97,2176.55108422,3.92203237616
98,98,2176.55108422,3.92203237616
99,99,2176.55108422,3.92203237616
100,100,2424.98984445,4.28001072274
101,101,2208.68011983,3.97531546656
102,102,2176.55108422,3.92203237616
103,103,5443.37425892,6.44759025949
104,104,2176.55108422,3.92203237616
