,t11,t12,t13,t14,t15,t16,t17,t18
1212,21.6104181403,21.2290590331,22.6769703485,23.7397886828,21.3380560681,23.6010835765,23.7391346039,22.6769703485
1213,21.6088038114,21.2332619551,22.6835322565,23.7397954617,21.3413824322,23.5952734764,23.7391564423,22.6835322565
1214,21.607133427,21.2371054596,22.689232847,23.7398004404,21.3443850448,23.5806570938,23.7391722691,22.689232847
1215,21.6054721922,21.2405919593,22.6940682918,23.7398068396,21.347093619,23.5570973495,23.7391877641,22.6940682918
1216,21.6038712062,21.2436617326,22.6978481888,23.739813,21.3494797244,23.5270179212,23.7392008137,22.6978481888
1217,21.6023411754,21.2462125625,22.7003031567,23.7398188417,21.3514649163,23.4925074365,23.7392117838,22.7003031567
1218,21.6008741764,21.2481477696,22.7012353601,23.7398244307,21.3529684999,23.4546991068,23.7392214638,22.7012353601
1219,21.5994144408,21.2493612932,22.7004477618,23.7398326935,21.3538857107,23.4093637358,23.7392401851,22.7004477618
1220,21.5631872848,21.242547157,22.64808098,23.6708401339,21.3384950706,23.290763006,23.7955623612,22.64808098
1221,21.5130702917,21.2316072714,22.5800777777,23.5325094227,21.3153947447,23.150787247,23.7859467247,22.5800777777
1222,21.470396711,21.2208568781,22.5265076173,23.3443420012,21.2941905493,23.0278631939,23.6678419198,22.5265076173
1223,21.4412874888,21.2111074653,22.4903656224,23.1387018615,21.2772838731,22.9292651527,23.486863911,22.4903656224
1224,21.4230001311,21.2017434653,22.4636054016,22.9231401254,21.2635016709,22.8445664407,23.2796619885,22.4636054016
1225,21.4109469455,21.1919674471,22.4387099902,22.6921625822,21.2510226136,22.7624486813,23.0586710051,22.4387099902
1226,21.401924089,21.1813322736,22.4121526732,22.5128117965,21.238674945,22.6937067365,22.8960174127,22.4121526732
1227,21.3944019725,21.1698354932,22.3835905655,22.4038511093,21.226084717,22.6427034619,22.8059261443,22.3835905655
1228,21.3878049407,21.1577554266,22.3540417905,22.354407043,21.2133444686,22.6089331366,22.7741558016,22.3540417905
1229,21.3819306275,21.1454769992,22.3247317079,22.3350039635,21.2007210035,22.5860945608,22.7688264742,22.3247317079
1230,21.3766454695,21.1333323575,22.2965264925,22.3258169537,21.1884479014,22.5688607097,22.770276191,22.2965264925
1231,21.3718263457,21.1215503472,22.2698843379,22.3219142174,21.1766740402,22.5549708007,22.7750233567,22.2698843379
1232,21.3672800423,21.1102899563,22.2448862349,22.3332613745,21.16548105,22.5455697996,22.7936064787,22.2448862349
1233,21.3630247846,21.0997409888,22.2218711803,22.3687673358,21.155038966,22.5432483086,22.8358123702,22.2218711803
1234,21.3590485614,21.0899817701,22.2010183087,22.4145992217,21.1454040429,22.5451307836,22.8871218028,22.2010183087
1235,21.3552890192,21.0810063561,22.182323204,22.4593960672,21.1365412316,22.5482293368,22.9358854451,22.182323204
1236,21.3516929757,21.072785236,22.1656965245,22.5013817908,21.1284000732,22.5515870129,22.9808743316,22.1656965245
1237,21.3482276467,21.0652821362,22.1509998661,22.5428993499,21.1209331562,22.555379595,23.0249695648,22.1509998661
1238,21.3448841685,21.0584636435,22.1380878119,22.5628942435,21.1141048643,22.5551742108,23.0459795642,22.1380878119
1239,21.3416485132,21.0522549324,22.1266986086,22.5537982274,21.1078447561,22.5487941475,23.0367353985,22.1266986086
1240,21.3385035342,21.0465348891,22.1164508752,22.5233052079,21.1020443075,22.5371116658,23.0062996455,22.1164508752
1241,21.3354421095,21.0411705567,22.1069465857,22.481204479,21.0965892402,22.521915423,22.9651298112,22.1069465857
1242,21.3324531921,21.0360351276,22.0978215671,22.4330412481,21.0913691229,22.5045524902,22.918596081,22.0978215671
1243,21.3295302926,21.0310291083,22.0888013824,22.3806487057,21.0862975202,22.4857387899,22.8681385227,22.0888013824
1244,21.3267286352,21.0261816517,22.0798746755,22.3252779869,21.0814262123,22.4661054036,22.8148467244,22.0798746755
1245,21.324011288,21.0214297139,22.0708365961,22.2671720781,21.0766901874,22.4457925234,22.7588463254,22.0708365961
1246,21.3212352682,21.0166122408,22.061290744,22.2061206798,21.0719013371,22.424546862,22.6997951064,22.061290744
1247,21.3184971827,21.0117670684,22.0514238451,22.1430457736,21.067121077,22.4027665198,22.638830099,22.0514238451
1248,21.315809026,21.0068742636,22.041225778,22.0686307154,21.0623337716,22.378268562,22.565951874,22.041225778
1249,21.3131735741,21.0019033364,22.0306141203,21.9893784876,21.0575119169,22.3521496923,22.4880773219,22.0306141203
1250,21.3105779118,20.9968149605,22.0194721975,21.9146336328,21.0526165455,22.3266130637,22.4162051343,22.0194721975
1251,21.3080183053,20.9915983753,22.0077858525,21.8466592593,21.0476364518,22.3025153319,22.3524594771,22.0077858525
1252,21.3054884711,20.9862638354,21.9956186025,21.7830044146,21.0425770611,22.2795959961,22.2934012432,21.9956186025
1253,21.3029850698,20.980835046,21.9830743322,21.7207621851,21.0374558506,22.2572917573,22.2354699915,21.9830743322
1254,21.3005099492,20.9753397719,21.9702623227,21.6585762357,21.032295616,22.235277629,22.1770132027,21.9702623227
1255,21.2980559494,20.969792978,21.9572554065,21.5964131256,21.0271054356,22.2134200539,22.1181398767,21.9572554065
1256,21.3111650044,20.9647535845,21.9701876876,21.5590973188,21.0225933546,22.2432752264,22.1629814729,21.9701876876
1257,21.3282757039,20.958983394,21.9865018911,21.5199087876,21.0171657799,22.2832260822,22.2102656558,21.9865018911
1258,21.3416341441,20.9531197537,21.994062123,21.470513799,21.0115963948,22.3069690363,22.2116080568,21.994062123
1259,21.3498019436,20.9477400763,21.9928591184,21.4143779871,21.0065818418,22.3121286039,22.1768756993,21.9928591184
1260,21.3537120276,20.9425428515,21.9858573935,21.354255213,21.0017172876,22.3045379366,22.1265805069,21.9858573935
1261,21.3552472295,20.9375449139,21.9767479109,21.2934896409,20.9970214721,22.2913635503,22.0751159834,21.9767479109
1262,21.3556468298,20.9327272655,21.9672582156,21.2342437443,20.992481696,22.2766429866,22.0268694289,21.9672582156
1263,21.355482331,20.9280468053,21.9577339835,21.1770463988,20.9880617322,22.261708592,21.9810352567,21.9577339835
1264,21.3549673709,20.9234617674,21.948062819,21.1217018428,20.9837271791,22.2470827995,21.9375474609,21.948062819
1265,21.3541803575,20.9189405071,21.9381332572,21.0740826124,20.9794535197,22.233962181,21.9014296296,21.9381332572
1266,21.3531980785,20.9145111087,21.9280233409,21.026773756,20.9752971614,22.2203592795,21.864256111,21.9280233409
1267,21.3520539637,20.9102017776,21.9177627319,20.9739618764,20.9713331465,22.2050272738,21.8215621123,21.9177627319
1268,21.3660385415,20.9065909016,21.9330642159,20.941007253,20.9682944837,22.2389842232,21.8783985582,21.9330642159
1269,21.384471848,20.9031012692,21.9529384448,20.9061470342,20.9654779196,22.2833568526,21.937770673,21.9529384448
1270,21.3994241862,20.9001035897,21.9643955976,20.8368464335,20.9633655851,22.3065694669,21.9263967436,21.9643955976
1271,21.4090956702,20.8976967666,21.9665062667,20.7485439081,20.9619836785,22.3077402657,21.8660959105,21.9665062667
1272,21.4144347496,20.8953805708,21.9623735973,20.66602927,20.9605523856,22.297594806,21.800013678,21.9623735973
1273,21.417247478,20.8929930527,21.9556647595,20.5989010016,20.9587874106,22.2851357137,21.7483831117,21.9556647595
1274,21.4187587697,20.890506893,21.9482272324,20.5437819779,20.9566620156,22.2736852152,21.7094741829,21.9482272324
1275,21.4195788836,20.8879771783,21.9406110471,20.4949225741,20.9543008437,22.2633846244,21.6760956809,21.9406110471
1276,21.4199524722,20.8854623006,21.9328513302,20.4490144407,20.9518375576,22.2535846528,21.6440265424,21.9328513302
1277,21.419987323,20.8830005745,21.9249332944,20.4051312925,20.9493656255,22.2438735713,21.6124717181,21.9249332944
1278,21.4197616604,20.8806163122,21.9169193216,20.3723617929,20.9469437205,22.2341866361,21.5819484637,21.9169193216
1279,21.4193256399,20.878309143,21.9088651733,20.3714480952,20.9445869407,22.2245571529,21.5527490897,21.9088651733
1280,21.4743097706,20.8960687332,21.9774984005,20.3989941286,20.9862891002,22.2791968987,21.5750826515,21.9774984005
1281,21.5553657757,20.9217295259,22.0692657989,20.426583714,21.0477332618,22.3541425801,21.5956492631,22.0692657989
1282,21.6302393114,20.9444903937,22.1416008922,20.4383556246,21.1030947874,22.4141697531,21.5986035758,22.1416008922
1283,21.6848873381,20.9604065014,22.1836724651,20.4322121369,21.142624374,22.4488615542,21.5854639006,22.1836724651
1284,21.7216608679,20.9714962148,22.2066890337,20.4192403951,21.1696618489,22.4673109765,21.5700113715,22.2066890337
1285,21.7467772005,20.9801863593,22.221723753,20.4054639285,21.1895680802,22.4783699555,21.5570196086,22.221723753
1286,21.7651762972,20.9879159057,22.2344053548,20.3922599376,21.2059512757,22.4866431386,21.5458311462,22.2344053548
1287,21.7796353496,20.9952228531,22.2462669726,20.3791930268,21.2204510206,22.4935701177,21.5348646429,22.2462669726
1288,21.7914902906,21.0022074886,22.2572577786,20.3658145984,21.2336232489,22.4993352721,21.5234281319,22.2572577786
1289,21.8014025411,21.0088486423,22.2671572727,20.3520342928,21.245646681,22.5039222291,21.5115343302,22.2671572727
1290,21.809797977,21.0151395331,22.2759810357,20.3379928515,21.2566501593,22.5074461007,21.4994270465,22.2759810357
1291,21.8170073457,21.0210966082,22.2838795098,20.3208838269,21.266769981,22.5093743537,21.4841925249,22.2838795098
1292,21.8934984653,21.0412961138,22.3936801527,20.4035544149,21.3077040291,22.6548186697,21.7139426853,22.3936801527
1293,21.9953776805,21.0650563518,22.5263287584,20.4947032712,21.3588853259,22.8340047942,21.9559067205,22.5263287584
1294,22.0878046536,21.0869196074,22.6302239353,20.5533175323,21.4052859396,22.9729983052,22.096394796,22.6302239353
1295,22.1585570939,21.1051073642,22.696234778,20.5783558913,21.4418810515,23.0578991974,22.1453180056,22.696234778
1296,22.207954074,21.120331707,22.7367117962,20.5851447089,21.4702376152,23.1054036024,22.1535926077,22.7367117962
1297,22.2420957473,21.1340652155,22.7657934877,20.5870718939,21.4937513297,23.1351845429,22.1571916467,22.7657934877
1298,22.2668465843,21.1472086066,22.7911244152,20.5890162672,21.5147456539,23.1583283006,22.165803333,22.7911244152
1299,22.2860125574,21.1600590126,22.8150227042,20.5909376829,21.5342578622,23.1786447035,22.1764078581,22.8150227042
1300,22.3016956152,21.172650804,22.8376608889,20.5920081652,21.5526605707,23.1968415332,22.1853379992,22.8376608889
1301,22.3149619523,21.1849119706,22.8587666557,20.5917750935,21.5700442715,23.212855491,22.1913802212,22.8587666557
1302,22.3264426743,21.1968007508,22.8783354783,20.590390353,21.5864839714,23.2268549124,22.195175416,22.8783354783
1303,22.336580639,21.2083117854,22.8965649735,20.5881758669,21.6020764596,23.2392096598,22.1976379867,22.8965649735
1304,22.3635424055,21.2247094571,22.9353808378,20.6026889704,21.6301460365,23.26674896,22.204823697,22.9353808378
1305,22.3953186211,21.2412389941,22.9762652433,20.6136032572,21.6612653902,23.2940333319,22.2026335076,22.9762652433
1306,22.4200531079,21.2538227706,23.003639306,20.6075551566,21.6862392868,23.3079733579,22.184043762,23.003639306
1307,22.4367290642,21.2635612328,23.0204696393,20.5948724314,21.7050574194,23.3132689071,22.1645048387,23.0204696393
1308,22.447740374,21.2718793897,23.0321087445,20.5823659942,21.7198519716,23.3150803783,22.1497729053,23.0321087445
1309,22.4557699716,21.2797459333,23.0423526508,20.5723040631,21.7326410261,23.3165676137,22.1395723816,23.0423526508
1310,22.462485733,21.2875276163,23.0526281669,20.5641948486,21.7445132526,23.3187109694,22.1317334523,23.0526281669
1311,22.4686273388,21.2952491123,23.0630107404,20.5570194322,21.7558493717,23.3214089313,22.1247283773,23.0630107404
1312,22.4744318709,21.3028223305,23.0731842224,20.5501284881,21.7667040044,23.3243032218,22.117966139,23.0731842224
1313,22.4799521118,21.3101607988,23.0829141698,20.5433526544,21.7770457035,23.3271635254,22.1114295946,23.0829141698
1314,22.485222931,21.3172243317,23.0921219091,20.5366410285,21.7868772311,23.3298863107,22.1050996087,23.0921219091
1315,22.4902995671,21.3240140442,23.1008435453,20.5299983191,21.7962444007,23.3324726647,22.0989537623,23.1008435453
1316,22.4931527181,21.3222514099,23.1247339595,20.5729572102,21.7818544692,23.4146512835,22.3322077736,23.1247339595
1317,22.4980230495,21.3217985129,23.1597481164,20.6196804242,21.7608932026,23.5334468279,22.6128907389,23.1597481164
1318,22.5014526232,21.3220470832,23.1827695585,20.6405669792,21.7441418823,23.6148927867,22.756429374,23.1827695585
1319,22.5036460404,21.3229085921,23.1936174695,20.6421340896,21.7338587618,23.6547929077,22.7889816461,23.1936174695
1320,22.5053564029,21.3242128754,23.1981323522,20.6407942249,21.7284008521,23.6715972623,22.7857625045,23.1981323522
1321,22.5071671307,21.3258804486,23.2011420138,20.6407815926,21.7257307575,23.6802757339,22.7861361258,23.2011420138
1322,22.5092436833,21.3278077813,23.2045245787,20.6414400988,21.7245052895,23.6874947059,22.7959711449,23.2045245787
1323,22.5115585648,21.3299114142,23.2084382211,20.6418414967,21.7241036087,23.6947292159,22.8090624962,23.2084382211
1324,22.5140500472,21.3321369497,23.2125757718,20.6418899123,21.7242936068,23.7017234352,22.8205884903,23.2125757718
1325,22.5166574109,21.3344361113,23.2166809609,20.6418417032,21.7249549569,23.708134302,22.8296116135,23.2166809609
1326,22.5193462533,21.3367773407,23.2206771913,20.6419518027,21.7259965465,23.7139449591,22.8371538283,23.2206771913
1327,22.52210798,21.3391486706,23.2246031899,20.6423682566,21.7273472229,23.7193273858,22.844279257,23.2246031899
1328,22.5052334902,21.3340570186,23.2027548926,20.6188449104,21.7141768192,23.6792509384,22.8339414695,23.2027548926
1329,22.4809313314,21.3269745973,23.1733257062,20.5863171636,21.6947992779,23.6497020845,22.8204071362,23.1733257062
1330,22.4603835029,21.321651639,23.151217001,20.5596009552,21.678022222,23.6388642786,22.8121245312,23.151217001
1331,22.4459812447,21.3178831806,23.1370473627,20.5371600482,21.6656026392,23.6353676749,22.8026977673,23.1370473627
1332,22.4373589601,21.3155832478,23.1295255812,20.5194687762,21.6574195337,23.6338128791,22.7947536491,23.1295255812
1333,22.4325349372,21.3141182379,23.1254166228,20.5038231956,21.651925961,23.6317204455,22.7875685424,23.1254166228
1334,22.4298427057,21.3130060773,23.1225060503,20.4882504036,21.6478440083,23.6288418165,22.7800850843,23.1225060503
1335,22.4283342644,21.3120283087,23.1199198772,20.4721422167,21.6445103182,23.6256457572,22.7719038433,23.1199198772
1336,22.4275827038,21.3111382046,23.1175447452,20.4556484946,21.6416857325,23.6225454679,22.7631880226,23.1175447452
1337,22.4273742545,21.3103239569,23.1154041242,20.4389098586,21.6392715984,23.619632548,22.7540558675,23.1154041242
1338,22.4275908115,21.309588125,23.1135235129,20.4220192594,21.6372193591,23.6168900889,22.7446339595,23.1135235129
1339,22.4281313046,21.3089183939,23.1118542476,20.4049452544,21.6354707631,23.6142406338,22.7349157813,23.1118542476
1340,22.3895896116,21.2949157534,23.0588571356,20.3415107381,21.6037533523,23.5694896325,22.6973262369,23.0588571356
1341,22.3353993684,21.2765898495,22.9909334261,20.2730424527,21.5604865645,23.5128828756,22.6619276686,22.9909334261
1342,22.2871393798,21.261060274,22.9373149124,20.2226660534,21.522907305,23.4677880318,22.6388181261,22.9373149124
1343,22.2518420992,21.2501544171,22.9039081848,20.1905914986,21.4961740829,23.4393209437,22.6256761322,22.9039081848
1344,22.22755112,21.2426285308,22.883924964,20.1677651521,21.4780100773,23.4222865016,22.6161120674,22.883924964
1345,22.2102350128,21.2368728772,22.8698808724,20.1475656817,21.4647891201,23.4107259589,22.6066077461,22.8698808724
1346,22.197095448,21.231919594,22.8577621658,20.1277852852,21.454092146,23.4012924551,22.5966750143,22.8577621658
1347,22.1868048527,21.2274011797,22.8463872543,20.1085043017,21.4448296468,23.3928560742,22.5869267775,22.8463872543
1348,22.1786753603,21.223236336,22.8357309417,20.0901278416,21.4366251207,23.3852394328,22.5777664787,22.8357309417
1349,22.1722487955,21.2194297057,22.8259505134,20.0727989708,21.429353024,23.3784722032,22.5692742477,22.8259505134
1350,22.1671533035,21.215984502,22.8170725496,20.0564330235,21.422926595,23.3725251625,22.5613688729,22.8170725496
1351,22.1630759368,21.2128837324,22.8090053103,20.0408758014,21.4172462111,23.3672880294,22.553929781,22.8090053103
1352,22.1584335381,21.2053174193,22.805219767,20.0365527653,21.4009889638,23.3921561144,22.6401958761,22.805219767
1353,22.1474718082,21.1906313732,22.7922027838,20.0177863037,21.3703018063,23.4234674363,22.7401645312,22.7922027838
1354,22.1367204901,21.1772172214,22.7777108164,19.9960053543,21.3431497266,23.4411562697,22.7848472193,22.7777108164
1355,22.1283280403,21.1670076794,22.7649267682,19.9760660201,21.3234913216,23.4459253596,22.7869281737,22.7649267682
1356,22.1220768338,21.159137166,22.7539294499,19.9580520202,21.3093389161,23.4437293245,22.7747623004,22.7539294499
1357,22.1172435507,21.1524375655,22.7440575883,19.9410981799,21.2980242536,23.4394266543,22.7647881522,22.7440575883
1358,22.1132783883,21.1462522067,22.7348292012,19.9246976924,21.2880016015,23.435179659,22.7597308804,22.7348292012
1359,22.1098755395,21.1403589689,22.7260343411,19.9087162163,21.2787039476,23.4313768023,22.756762925,22.7260343411
