,t41,t42,t43,t44,t45,t5,t6
1225,23.849995972,23.8509315508,23.849388504,23.8499945973,23.8492454037,23.8167205843,23.2831737089
1226,23.8499957252,23.8503317622,23.8500225824,23.8499947211,23.8501744315,23.8288830432,23.2832995997
1227,23.8499955632,23.8501292641,23.849017006,23.8499950602,23.8498161245,23.8337505535,23.2833522107
1228,23.849995506,23.8505635253,23.8489274682,23.849995666,23.8500522848,23.8355930426,23.2833341755
1229,23.8499956243,23.8505503068,23.8505231478,23.8499962911,23.8495991741,23.8363304513,23.2832505069
1230,23.849995854,23.8497966225,23.8504332518,23.8499968741,23.8500789516,23.8364757863,23.2831110985
1231,23.849996088,23.8487364257,23.8501718838,23.8499973472,23.8499620436,23.8361683483,23.2829288547
1232,23.9148166608,23.9158710108,23.916007599,23.9121424357,23.9169230931,23.8357488451,23.2827170685
1233,23.9195593349,23.9207185327,23.9187443479,23.9190480135,23.9199809837,23.8436393652,23.2824875475
1234,23.919965438,23.9192864705,23.9196720272,23.9198908316,23.9205012677,23.8537296562,23.2822505048
1235,23.9200011691,23.9211886274,23.9200832119,23.9199941953,23.9198390018,23.8612042635,23.2820145839
1236,23.9200054286,23.9219414335,23.9198356043,23.9200079081,23.9205449953,23.8652987853,23.2817872359
1237,23.9200067226,23.9185654982,23.9201451127,23.920010313,23.9201130689,23.8672700712,23.2815744841
1238,23.9200073317,23.9192633314,23.9203140793,23.9200110388,23.9202288595,23.8681648394,23.2813806932
1239,23.9200077122,23.9210136835,23.9198247541,23.9200114767,23.9199277155,23.868626756,23.2812083417
1240,23.9200080014,23.9209220247,23.9199286413,23.9200118699,23.9197070492,23.8688901195,23.2810573845
1241,23.9200082407,23.9184210141,23.9210091384,23.9200122634,23.9199034078,23.8690106672,23.280924891
1242,23.92000844,23.9201423871,23.9201164451,23.9200126497,23.9204937554,23.8690228171,23.2808056036
1243,23.920008602,23.9219222952,23.9187907342,23.9200130156,23.9202491622,23.86900136,23.2806931181
1244,23.6784803629,23.6700401327,23.6623656082,23.6921355622,23.6661433096,23.8709159967,23.2805809866
1245,23.6521515462,23.6513869904,23.6496593603,23.6555686346,23.6514434563,23.8408497273,23.2804632958
1246,23.6501767385,23.6487567948,23.6505317313,23.6507758313,23.6507861775,23.8009904155,23.2803347545
1247,23.6500030815,23.6485140105,23.6511371499,23.6500908669,23.64968791,23.7717320934,23.2801891599
1248,23.6499867044,23.65101341,23.6512041982,23.6499926752,23.6503388346,23.7562771493,23.2800193165
1249,23.6499836868,23.6517828312,23.6503343856,23.6499773675,23.6498105664,23.7497413639,23.2798189884
1250,23.6499819177,23.6519289529,23.6510246652,23.6499736801,23.6495641375,23.747018279,23.2795839812
1251,23.6499804371,23.6495525137,23.6499012261,23.6499716911,23.6506199467,23.7454752066,23.2793121684
1252,23.6499791849,23.6504650678,23.6510138486,23.6499700939,23.6501443779,23.7443414178,23.2790032624
1253,23.6499781392,23.6505997485,23.6493206876,23.6499687044,23.6498890984,23.7434645821,23.278658257
1254,23.6499772647,23.6505218541,23.6506388187,23.6499674812,23.6496545509,23.7427906968,23.2782789636
1255,23.6499765329,23.65108703,23.6495024454,23.6499663851,23.6505172124,23.7422833105,23.2778678437
1256,23.2673129999,23.258938326,23.259198046,23.2769903135,23.2640354468,23.7207292611,23.2776833412
1257,23.2500741776,23.2502321187,23.2508951641,23.2504741163,23.2493228421,23.6690428161,23.2773035894
1258,23.2499912881,23.2508070052,23.2495523215,23.2500649775,23.249931467,23.6102798564,23.2767458443
1259,23.249973275,23.2489434035,23.2499623207,23.2499746674,23.2499589813,23.573375557,23.2761172526
1260,23.24997778,23.2489470877,23.2500908683,23.2499725865,23.2499631967,23.5569224197,23.2754749791
1261,23.2499793885,23.2503710161,23.2492321546,23.249974489,23.2499630667,23.5509087971,23.2748253918
1262,23.2499805136,23.2495606169,23.2496532592,23.2499761811,23.2499627674,23.5482423866,23.2741555557
1263,23.2499812824,23.24894738,23.249382016,23.2499769478,23.2499624354,23.5461897597,23.2734536502
1264,23.2499817946,23.2500957851,23.2502942276,23.2499771815,23.2499621164,23.544291443,23.2727148139
1265,23.249982012,23.250753773,23.2498422865,23.2499773321,23.2499619471,23.5425157101,23.2719393475
1266,23.2499821882,23.2494739279,23.2489801217,23.2499767415,23.2499614424,23.5410928262,23.2711300454
1267,23.2499826351,23.249181865,23.2505428982,23.2499766938,23.2499610931,23.5400619205,23.2702902889
1268,23.673026451,23.6701408347,23.6740221835,23.6660840884,23.3617504091,23.5157830554,23.2699443214
1269,23.679719196,23.6799953638,23.6803960768,23.6795137978,23.6759387882,23.556733842,23.268884291
1270,23.6798726248,23.6809841787,23.6803449487,23.6799631066,23.6799435601,23.626981587,23.2677428711
1271,23.6803161107,23.6822021303,23.6808346573,23.679979234,23.6800750642,23.6846799679,23.2666928563
1272,23.680693699,23.6807138508,23.6800125642,23.6799861531,23.6804104678,23.7187682369,23.2657235237
1273,23.679337327,23.6791105326,23.680217112,23.6799862654,23.6804063554,23.7361906783,23.2647873237
1274,23.6801922225,23.6819375983,23.6803944442,23.6794743397,23.680454877,23.7457937979,23.2638559476
1275,23.6802212916,23.6790912461,23.6797937268,23.6793496643,23.6794758522,23.7527041874,23.2629219778
1276,23.6799654824,23.6802635586,23.6807749968,23.6800086617,23.6796255718,23.7586061773,23.2619872719
1277,23.6789737231,23.6796960009,23.6796831693,23.679445455,23.6804662336,23.7639460763,23.2610553889
1278,23.6791318726,23.681944421,23.6795808587,23.6800631127,23.6799911243,23.7688340897,23.2601273484
1279,23.6796549808,23.6785436289,23.6800452953,23.6786521792,23.6801830706,23.7733616205,23.2592023478
1280,24.1521109576,24.1479832262,24.1512875547,24.1450357776,23.5967431106,23.7644948864,23.2524866541
1281,24.1603733113,24.1594957974,24.159825191,24.1595804388,23.4901777604,23.7535630128,23.2412223269
1282,24.159707383,24.1583825056,24.1586529851,24.1587017586,23.4320682261,23.7258486616,23.2321182159
1283,24.1596798625,24.1613615698,24.1595206489,24.1614602358,23.4160956986,23.6936376759,23.2262879883
1284,24.160274113,24.160765833,24.1598003748,24.1595227995,23.4169708224,23.6700155499,23.2227554183
1285,24.1598907898,24.1603337742,24.1599161577,24.1597611645,23.4188568505,23.6586759004,23.2203767319
1286,24.1605000692,24.1583613317,24.1602973612,24.1594278137,23.4178487383,23.6552663117,23.2184704818
1287,24.1603520592,24.1581450536,24.1608832042,24.1594568146,23.4152885839,23.6542417888,23.2167611435
1288,24.1610717801,24.1607033048,24.159856012,24.1602882451,23.4128090763,23.6528507225,23.2151723617
1289,24.1608833341,24.1609879538,24.1600040632,24.159032816,23.4109459514,23.650876466,23.2136857065
1290,24.1614905805,24.1614217979,24.159249855,24.1605049397,23.4095399885,23.6488538028,23.2122860554
1291,24.1594079059,24.1595532129,24.1596569949,24.1605693431,23.4083179615,23.6471410344,23.2109502306
1292,24.3203283993,24.3180914896,24.3230236583,24.3124334585,23.4071679481,23.6457572682,23.209663461
1293,24.3305015528,24.3294367207,24.3299620501,24.3280814789,23.4060417582,23.6507789224,23.208409515
1294,24.3300484949,24.3303640836,24.3293267917,24.3308895779,23.4049455114,23.6566004699,23.2071817531
1295,24.3291118741,24.3291655516,24.3294076334,24.3291134713,23.4038976844,23.6596393324,23.2059749412
1296,24.33154641,24.3308119249,24.3300859118,24.3314829578,23.402902859,23.6600862243,23.2047839293
1297,24.3300188013,24.3280453252,24.3299225223,24.3296008908,23.4019528802,23.659489929,23.2036052662
1298,24.3306966134,24.3294115204,24.3311687496,24.3298554686,23.4010358925,23.658670475,23.2024368978
1299,24.3300970892,24.3308039221,24.3291181468,24.3301953161,23.4001424683,23.6579422472,23.2012774701
1300,24.330600654,24.329302846,24.3304444726,24.3290246761,23.3992668479,23.6572630198,23.2001259094
1301,24.3290206175,24.3287170479,24.3295590947,24.3309681227,23.3984056976,23.6565574072,23.1989812455
1302,24.3286014604,24.3307016705,24.3291338554,24.3300123754,23.397556764,23.6558225084,23.1978426137
1303,24.3310724556,24.3310071182,24.3308826438,24.328917373,23.3967181759,23.6550773944,23.1967092426
1304,24.2180643939,24.2196631126,24.2166914539,24.2215238131,23.3958747672,23.6536521656,23.1955805228
1305,24.210981215,24.2096717973,24.2097511421,24.2104373448,23.3950221824,23.6471006502,23.194452599
1306,24.2094896435,24.2104053573,24.2102292902,24.2097143984,23.3941648881,23.6396186281,23.1933289482
1307,24.210966633,24.2106477485,24.2089777964,24.211447755,23.3933000374,23.6340218221,23.1922107139
1308,24.2087843957,24.2097274361,24.2096471913,24.2095281478,23.3924262326,23.6302627232,23.1910961658
1309,24.2102726924,24.2092389184,24.2088089243,24.2088215858,23.3915685649,23.6272466337,23.1899836218
1310,24.2098349437,24.2098574726,24.2106350476,24.2113962185,23.390713867,23.6243335067,23.1888722333
1311,24.2088798979,24.2113283536,24.2109933165,24.2115742517,23.389846781,23.6214204142,23.1877617505
1312,24.2090075481,24.2095438357,24.2107901047,24.2103167168,23.3889673143,23.6184991838,23.186652207
1313,24.2105210236,24.2111683835,24.2111620925,24.2092295476,23.3880823727,23.6155386851,23.1855436776
1314,24.2085876225,24.2112199256,24.2095658228,24.211043515,23.3871974291,23.6125881915,23.1844362381
1315,24.210661202,24.2108572851,24.2108525377,24.2108951231,23.3863145555,23.6096400399,23.183329925
1316,24.481616071,24.4775928913,24.4881636982,24.4711927562,23.3854430013,23.6066728927,23.182224736
1317,24.499941265,24.4971071896,24.4981095961,24.4968417346,23.3850309536,23.6141210859,23.1811165214
1318,24.5011044616,24.5018485773,24.4997926971,24.5001314051,23.3846840225,23.6228160479,23.180010476
1319,24.5007832951,24.5004839501,24.5005361412,24.4996585945,23.3841725391,23.6268938416,23.1789092572
1320,24.4997691741,24.4992650768,24.5005809818,24.5015555138,23.3835174297,23.6266384018,23.1778090617
1321,24.499879263,24.4995630611,24.5012726327,24.501196058,23.3828547523,23.6243899345,23.1767132308
1322,24.4998838257,24.5005490898,24.4986188957,24.5006149839,23.3822119424,23.621737374,23.1756235432
1323,24.4989196493,24.5014053301,24.5002549622,24.5011319982,23.3815682394,23.6191464654,23.174539299
1324,24.5010224466,24.5019055,24.5000500773,24.4987860349,23.3809127009,23.6166267143,23.1734597293
1325,24.4994438421,24.5021673243,24.499191895,24.5004939639,23.3802476704,23.6140786552,23.1723844844
1326,24.4993363229,24.4993334503,24.4991868207,24.5002346943,23.3795789369,23.6114843224,23.1713134973
1327,24.4997744626,24.4993051719,24.5002451009,24.4994301838,23.3789106785,23.608839852,23.1702467526
1328,24.1663385781,24.1679616679,24.1646777349,24.1716831088,23.3788859156,23.604486521,23.1698453702
1329,24.1588674205,24.1604602506,24.1595203872,24.159694913,23.3779403902,23.5889988892,23.1690179066
1330,24.1598711238,24.1618006097,24.1586814271,24.1593273581,23.376610374,23.573967758,23.1678074149
1331,24.1610685811,24.1602222371,24.1587815613,24.1610409578,23.375443469,23.5649091909,23.1664931244
1332,24.1596843889,24.1617264581,24.1592965272,24.160835982,23.374540415,23.5605451764,23.1652354087
1333,24.1605378881,24.1588292639,24.1603790119,24.1592525108,23.373783184,23.5580764361,23.1640642886
1334,24.1614700998,24.1596307767,24.1593267688,24.1598492491,23.3730587991,23.5558719807,23.1629533313
1335,24.160762656,24.1603637764,24.1609612354,24.1585981473,23.3723235723,23.5535805401,23.1618717536
1336,24.1604244462,24.1618559698,24.161627641,24.1610332785,23.3715782375,23.5512672706,23.1608012832
1337,24.1615711036,24.1612721067,24.1593931655,24.15941566,23.3708339884,23.5490568968,23.1597345702
1338,24.1599278587,24.1613836777,24.1599526552,24.1606131322,23.3700973063,23.5468778454,23.1586696209
1339,24.1602340654,24.1601369413,24.1600477638,24.1604365046,23.3693690948,23.5447148574,23.1576059983
1340,23.6811906877,23.6809743349,23.6790294404,23.6948254196,23.5392993655,23.5534415433,23.1572060034
1341,23.6688689439,23.6707982209,23.6718353251,23.6721798901,23.6694810991,23.5805066956,23.1563799993
1342,23.6693373716,23.6698602362,23.6692252316,23.6713249402,23.6695444442,23.6091758431,23.1551687551
1343,23.6702823439,23.6704625555,23.6705973262,23.6703505479,23.6694245796,23.630142791,23.1538513326
1344,23.6693969881,23.6707059214,23.6704140692,23.6690815104,23.6699309494,23.643472681,23.1525900954
1345,23.6704634584,23.6711595331,23.670559135,23.6705655014,23.6697954636,23.6523532328,23.1514198154
1346,23.6703783434,23.6703006415,23.6709295281,23.669091356,23.6707262117,23.6594171381,23.1503172395
1347,23.6700997205,23.6723281698,23.6694197327,23.6698751447,23.6698575505,23.6659126594,23.1492525775
1348,23.6706793851,23.6720487673,23.6694741691,23.6686943275,23.6707043353,23.672123728,23.1482073971
1349,23.6699522327,23.6717668283,23.6689133585,23.6706821108,23.6701756286,23.6781738625,23.1471737427
1350,23.6696980068,23.6689495105,23.6703146982,23.6707987821,23.6701501842,23.6840526505,23.1461517915
1351,23.6709901378,23.6718111486,23.6710468837,23.6708010606,23.6694537551,23.6898007162,23.1451398194
1352,23.716882058,23.7162204987,23.7192581578,23.7155930876,23.7179500289,23.6938392219,23.1645146694
1353,23.7204082415,23.7198011272,23.7207964434,23.7185150112,23.7196715855,23.7011959081,23.1913202463
1354,23.719693634,23.7188671929,23.7214797439,23.7196130101,23.7204520937,23.7084896024,23.2137254988
1355,23.720995474,23.7200384093,23.7194323929,23.719811115,23.720331419,23.7133069484,23.2283069067
1356,23.7215033485,23.7208629537,23.7196195575,23.7213671669,23.7202229511,23.7155724762,23.2366318975
1357,23.7192978979,23.7194925194,23.7201889056,23.7214589727,23.7205211323,23.716248696,23.2412929366
1358,23.7194478638,23.7204176069,23.7194876515,23.719384718,23.719934703,23.7161326036,23.2441338326
1359,23.7191175639,23.7208603018,23.7211054627,23.7190790283,23.720416984,23.7155914909,23.2460751642
1360,23.7212287957,23.7191580356,23.7206639207,23.7213626748,23.7203721829,23.714889934,23.2474826177
1361,23.7196957688,23.7198855965,23.7199645519,23.719109967,23.7200832321,23.7141239829,23.2484987129
1362,23.7194753132,23.7202607141,23.7205082137,23.7203476089,23.7199601001,23.7132039209,23.2492071465
1363,23.7209720907,23.7185710509,23.720532722,23.718560429,23.7201079167,23.7121962075,23.2496793847
1364,24.1917024216,24.1890610505,24.1916782679,24.1853365508,23.6271170057,23.7145166615,23.2497049578
1365,24.1998403815,24.1998239982,24.2000220978,24.2004058649,23.5069738153,23.711453493,23.2499615523
1366,24.2018109999,24.2012010284,24.2016295474,24.1988323238,23.4413451132,23.6826673309,23.2501576857
1367,24.1998149423,24.1989569843,24.200422686,24.1981312361,23.4234921805,23.6445509353,23.2502218696
1368,24.2015843394,24.2011747259,24.1997430491,24.1986672837,23.4249320451,23.6148269011,23.2501784664
1369,24.2013750256,24.2023311589,24.200026899,24.2017980397,23.4276628245,23.599254289,23.2500663807
1370,24.19971661,24.1991933448,24.2004598914,24.1984406085,23.4271478014,23.59332959,23.2499109976
1371,24.201781601,24.1986240408,24.2003801616,24.1996378301,23.4248390485,23.5903782885,23.2497223805
1372,24.2011003936,24.1997232733,24.199610965,24.2004363493,23.422577498,23.5870061261,23.249503567
1373,24.200324158,24.2005129368,24.2006300666,24.2017516794,23.4209897832,23.5828197444,23.2492563239
1374,24.201516346,24.200257443,24.1990969543,24.2001051333,23.4199124643,23.5785146972,23.2489831502
1375,24.1990067898,24.1991611475,24.2005784102,24.199144859,23.4190447575,23.5745095585,23.2486869197
1376,24.4630066239,24.4612242459,24.4677367365,24.4515780314,23.4182247849,23.5721754897,23.2483705438
1377,24.4789423362,24.48002106,24.4794756138,24.4757349569,23.4174163501,23.5816743968,23.2480348721
1378,24.4792279533,24.4800357414,24.479990054,24.4793301235,23.4166551049,23.5932547207,23.2476841811
1379,24.4790050269,24.4804714831,24.478977645,24.4805645439,23.4159731686,23.6005100142,23.2473217157
1380,24.4793687177,24.4812610856,24.4789141713,24.4795372183,23.4153713983,23.6035781409,23.2469495903
1381,24.4786826213,24.4796215324,24.4790566272,24.4815783722,23.4148306049,23.6047653416,23.2465696872
1382,24.4793361524,24.4802813247,24.4803797457,24.4805478009,23.4143291801,23.6056536879,23.246183746
1383,24.4790821747,24.4793672099,24.4790830397,24.4813549914,23.4138520738,23.6067064655,23.2457930735
1384,24.4798795478,24.4803669376,24.479870662,24.4788608669,23.4133911763,23.6078451373,23.2453986202
1385,24.4794671709,24.4791687364,24.4806389231,24.4786299884,23.412942375,23.6089568774,23.2450009836
1386,24.4799852569,24.4796278891,24.4797862811,24.4789540923,23.4125031773,23.6100186625,23.244600619
1387,24.4792913574,24.4778863376,24.4812696302,24.4782365633,23.4120716535,23.6110739011,23.2441978414
1388,24.0568869489,24.0598784892,24.0559190709,24.0663494289,23.4124051863,23.6082794001,23.2440408018
1389,24.0488271649,24.0490666049,24.0501021966,24.0505369842,23.4120680365,23.5920475433,23.2437178048
1390,24.0492970546,24.0504260582,24.0505311881,24.0513538233,23.4112678167,23.5768268647,23.2432470633
1391,24.0502898459,24.05134484,24.0512123051,24.0497717537,23.4104306938,23.5691671615,23.2427354594
1392,24.0498540856,24.0495354077,24.0509092367,24.05014985,23.4097079996,23.5671551142,23.2422417296
