,b0,b1,b2,b3,b4,b5,b6
1724,28.4879073883,23.9278670673,23.8922221594,39.777530315,27.5900715326,0.0508785412029,21.3029800001
1725,28.4876922449,23.92789311,23.8953389843,39.7801891669,27.6043929214,0.0453368579925,21.2660232795
1726,28.4877949757,23.9264652022,23.8947947619,39.7780758349,27.5909732631,0.0474820736459,21.262426827
1727,28.4877691178,23.9268660953,23.8949184611,39.778721755,27.5931639627,0.0465264146133,21.262415585
1728,28.4877732668,23.9267197599,23.8949175713,39.7787392045,27.5931672646,0.0465198496774,21.2624144608
1729,28.4877730952,23.9267555333,23.8949228285,39.7787804372,27.5932024471,0.046497287642,21.2624133366
1730,28.4877716342,23.9267543625,23.8949249954,39.7788467733,27.5932347803,0.0464680969988,21.2624105772
1731,28.4877722674,23.9267531497,23.8949271571,39.7789096904,27.5932594967,0.0464423452099,21.2624078178
1732,28.4877729037,23.9265464532,23.8949238811,39.7789707556,27.5932862369,0.0464161469492,21.2624050584
1733,28.4876254298,23.9265452485,23.8949260445,39.7790300089,27.593310068,0.046391347799,21.262402299
1734,28.4876239682,23.9265891646,23.8947525835,39.779087826,27.5933319529,0.0463675225477,21.2623995396
1735,28.4876245999,23.9263674315,23.894746633,39.7787492114,27.5933563276,0.0463385298016,21.2623967802
1736,28.2548823625,23.7317957914,23.7012945295,39.4532114482,27.3657830572,0.05249245663,21.0964435888
1737,28.2543523188,23.7331335963,23.7017477531,39.454853394,27.3739519468,0.0491412770341,21.0854195343
1738,28.2544007289,23.732492122,23.7014930513,39.4540972895,27.3698714652,0.0507956674054,21.0896947833
1739,28.2543911767,23.7326301831,23.7015352556,39.45432252,27.370712403,0.0504359487768,21.0885338787
1740,28.2543930138,23.7326036936,23.7015220726,39.4543390907,27.3706447428,0.0504527297825,21.0885592262
1741,28.254394837,23.7319696196,23.7015152123,39.4543683664,27.3705935287,0.0504611846215,21.0886588928
1742,28.25395402,23.7319489196,23.7009695996,39.4544115189,27.3705494483,0.0504626715744,21.0887457817
1743,28.2539564545,23.7319477374,23.7009646611,39.4532715273,27.3705099945,0.0504486822664,21.0888254013
1744,28.2539574085,23.7319464104,23.7009554713,39.4533329934,27.3704707442,0.0504452554332,21.0888983952
1745,28.2539598908,23.73192512,23.7009419519,39.4533825389,27.3704402862,0.0504405450418,21.0889660257
1746,28.2539616357,23.7319336001,23.7009326151,39.4534303577,27.3704070761,0.0504371603181,21.0890293029
1747,28.2539595494,23.7319219994,23.7009232174,39.4534773054,27.370380702,0.0504313561651,21.0890887813
1748,28.5497617791,23.9807926807,23.9482967879,39.8723006814,27.6663946517,0.0466712852933,21.3023069674
1749,28.549870978,23.9791734797,23.9476566208,39.8704592363,27.6558266787,0.0509717968785,21.3148893505
1750,28.5498024701,23.9799977116,23.9474160728,39.870400125,27.6613910559,0.0486988897607,21.3059760068
1751,28.5498079895,23.9797577964,23.9473260475,39.8701974019,27.6599894602,0.0492800316571,21.3079286882
1752,28.5498007898,23.979753681,23.9473094853,39.8702842132,27.6599869995,0.0492867872722,21.3080259961
1753,28.549791502,23.9797283353,23.9472806663,39.8703472678,27.6599300189,0.0493180365186,21.3080633053
1754,28.5497838684,23.9797170195,23.9472679788,39.8703947846,27.6598776895,0.0493524329502,21.3081072233
1755,28.5497755319,23.9796859247,23.9472451284,39.8704438572,27.6598295555,0.0493849906058,21.3081470063
1756,28.5497657164,23.9796743829,23.9472262318,39.8704934831,27.6597871926,0.049415287585,21.3081852621
1757,28.549758952,23.9796627573,23.9472093196,39.8705433347,27.659741717,0.0494467151667,21.3082220105
1758,28.5497484005,23.9796510649,23.9471860897,39.8705936967,27.6597011209,0.0494762240933,21.3082575232
1759,28.5497417212,23.9796192231,23.9471711295,39.8706442971,27.659663993,0.0495043903865,21.3082919091
1760,28.8928758303,24.2683426199,24.2341177425,40.3563752923,28.0024870734,0.0453832929873,21.5590738869
1761,28.893003704,24.266492202,24.2333890153,40.3542655865,27.9906830613,0.0501698906384,21.5705915467
1762,28.8929286198,24.267438194,24.2337273006,40.3554641097,27.9968933006,0.0476531410299,21.5605290064
1763,28.8929388576,24.2671804878,24.2336301684,40.3551997439,27.9953499822,0.0482954833818,21.5627098273
1764,28.8929314625,24.267172512,24.2336077626,40.3552554312,27.9953384283,0.04830847099,21.5628097828
1765,28.8929255979,24.2671625615,24.2335888165,40.3552905809,27.9952743618,0.0483446536035,21.5628378234
1766,28.8929191527,24.2671297123,24.2335738518,40.3553158128,27.9952140104,0.0483827368318,21.5628751215
1767,28.8929112505,24.2671349107,24.2335548903,40.3553433092,27.9951616886,0.0484174215892,21.5629074876
1768,28.8929056001,24.2671017744,24.2335378113,40.3553719037,27.9951104753,0.0484515042492,21.562937906
1769,28.8928984806,24.2671069619,24.2335206533,40.355401491,27.9950584007,0.0484857422805,21.5629663037
1770,28.8928906169,24.267073549,24.2335054395,40.3554321014,27.9950130046,0.0485172993222,21.5629927203
1771,28.8928850648,24.2670787357,24.2334860964,40.3554633018,27.9949667405,0.0485490824534,21.5630169162
1772,28.4195108176,23.8688943841,23.8349577039,39.6875941725,27.5307313525,0.0513581836754,21.2260747516
1773,28.4193958557,23.8712192405,23.8385267847,39.6881101711,27.5365175367,0.0484814252138,21.2039581215
1774,28.419472383,23.8699465608,23.8375638661,39.6868960646,27.5291654008,0.051545089411,21.2157885184
1775,28.4194399912,23.8703113565,23.8381557044,39.6874772015,27.5313984517,0.0505596010103,21.2128689444
1776,28.4194318323,23.8702803356,23.8381386478,39.6874811126,27.5313061983,0.0506179870872,21.2128294369
1777,28.4194226844,23.8702737259,23.838121467,39.6875353376,27.531316175,0.0506294688289,21.2127645818
1778,28.4194127139,23.87026057,23.8381073203,39.6875626892,27.5313070819,0.0506553548822,21.2128092316
1779,28.419403811,23.8702474042,23.8380930602,39.6875903399,27.5312994335,0.05068064785,21.2128209583
1780,28.4193938701,23.870245364,23.8380786496,39.6876173737,27.5312889469,0.050707110952,21.2128388192
1781,28.4193850359,23.870232168,23.8380640021,39.6876439381,27.5312716575,0.0507362079782,21.2128580502
1782,28.4193751362,23.8702189502,23.8380231039,39.687670212,27.5312566131,0.0507673819951,21.2128781361
1783,28.4193652553,23.8702169105,23.8379738828,39.6876963108,27.5312420426,0.0507995581771,21.2128989409
1784,28.8206961286,24.2072990546,24.1713150823,40.25317253,27.9260864475,0.0495147912017,21.5169608174
1785,28.8207160621,24.2053674127,24.1724731603,40.2524233171,27.9185085832,0.0500450565745,21.517156953
1786,28.82064359,24.2063769639,24.1728677848,40.2534051548,27.9247373317,0.0475387754987,21.5068273046
1787,28.8206667786,24.206092794,24.1727545947,40.2529819168,27.9227995502,0.0483368707313,21.5075567593
1788,28.820666644,24.2060790011,24.1727505336,40.2529976531,27.922853874,0.0483126227354,21.5075811049
1789,28.8206697773,24.206081698,24.1727419922,40.2529746418,27.9228117885,0.0483311355396,21.5076301043
1790,28.8206691464,24.2060567448,24.1727422302,40.2529244944,27.9227672126,0.0483588416137,21.507662137
1791,28.8206709396,24.2060699101,24.1727382384,40.2528771572,27.9227272793,0.0483843287148,21.5076963406
1792,28.8206703064,24.2060449568,24.1727363559,40.2528312632,27.9226927839,0.0484075295952,21.5077304195
1793,28.8206721046,24.2060390517,24.1727344687,40.2527864277,27.9226532531,0.0484324421001,21.5077639939
1794,28.820671469,24.206033156,24.1727347063,40.252742895,27.9226173839,0.0484557591063,21.5078270968
1795,28.8206716445,24.206027304,24.1727306889,40.2527834084,27.922588629,0.0484621775668,21.5078159586
1796,28.5969446051,24.0181681978,23.9842624433,39.9370368971,27.6998372329,0.0526318307519,21.3521735967
1797,28.5968543672,24.0193997044,23.9863674098,39.9384716321,27.7074336448,0.0492039721215,21.3396871358
1798,28.5968883037,24.0187495937,23.9860333641,39.9377201185,27.7037303471,0.0507587577126,21.3458879071
1799,28.5968706231,24.0188752719,23.9861747344,39.9378963612,27.7045313331,0.050443272919,21.344733612
1800,28.5968616982,24.018864522,23.9861681776,39.9378758941,27.7045055507,0.0504824705645,21.3446773666
1801,28.5968522489,24.0188545858,23.986158762,39.9378662566,27.7044880896,0.0505167103703,21.3447681694
1802,28.5968435048,24.0188384792,23.9861553345,39.9378359478,27.7044583227,0.0505616569677,21.3447123116
1803,28.5968337252,24.018833194,23.9861490367,39.9378078427,27.7044263727,0.0506070503087,21.3447756284
1804,28.5968244664,24.0188062805,23.986145591,39.9377808255,27.7044003495,0.0506500339463,21.3448564949
1805,28.5968146988,24.0188117886,23.9861392932,39.9377544274,27.7043698031,0.0506946112665,21.3448016009
1806,28.5968049386,24.0187956853,23.98613583,39.9377288929,27.7043368157,0.0507399589919,21.3448644009
1807,28.5967951854,24.0187795896,23.9861295323,39.9377043304,27.704310199,0.050782749987,21.3448884115
1808,28.6914437159,24.0984317929,24.0652947421,40.0716731138,27.7989290093,0.0496552436748,21.4115044678
1809,28.6914684291,24.0978990331,24.0650910348,40.0710708358,27.7958260387,0.0509557130815,21.4170524948
1810,28.6914394891,24.0981423817,24.0651807978,40.0713594646,27.7974238374,0.0503402350569,21.4143446884
1811,28.6914331334,24.098060626,24.0651525912,40.0712476747,27.7969966531,0.050552919213,21.4149412532
1812,28.6914220948,24.0980546275,24.0651423567,40.0712269014,27.7969633451,0.0506022959115,21.4149972624
1813,28.6914105944,24.0980271875,24.0651347021,40.0712005798,27.7969244051,0.0506547265899,21.4150256393
1814,28.6914001059,24.0980077117,24.0651297455,40.0711684998,27.7968820994,0.0507104737472,21.4150571571
1815,28.6913886862,24.0979882405,24.0651221946,40.0711390122,27.7968443056,0.050764087806,21.4150872293
1816,28.6913772707,24.0979897883,24.0651172297,40.0711106203,27.7968076851,0.0508170758176,21.4151167515
1817,28.6913663202,24.0979492869,24.0651096785,40.0710831906,27.796767767,0.0508711392021,21.4151457548
1818,28.6913544514,24.097950839,24.0651047055,40.0710569289,27.7967336745,0.0509228173963,21.41517431
1819,28.691343963,24.0979208588,24.0650997242,40.0710312894,27.7966960205,0.050975727556,21.4152024402
1820,28.7268393448,24.1277910795,24.0947934337,40.1212286349,27.8321492711,0.0505642961982,21.4402287547
1821,28.7268526504,24.1276089255,24.0947247634,40.1209678241,27.8309496198,0.0510650578789,21.4423123555
1822,28.7268437015,24.1276999694,24.0947704513,40.1210369607,27.8315169581,0.0508464629527,21.4413396223
1823,28.7268445883,24.1276639788,24.0947661032,40.1209599226,27.8313457039,0.0509299533496,21.441641332
1824,28.7268432777,24.1283356391,24.0953030349,40.1209159075,27.8313159044,0.0509547375207,21.4416064008
1825,28.7268428468,24.1283210194,24.0953036229,40.1208704518,27.8312829853,0.0509809369212,21.4416771481
1826,28.7268408044,24.1283235191,24.0953093286,40.1208188855,27.8312525166,0.0510087595748,21.4417112842
1827,28.7268387882,24.128305309,24.0953150076,40.1207701127,27.8312172846,0.0510378979967,21.4417494062
1828,28.7268376395,24.1283077265,24.0953255573,40.1207233169,27.8311873979,0.0510646945615,21.4417873681
1829,28.7268365018,24.1283100584,24.0953287286,40.1206780769,27.8311562273,0.05109170986,21.4418249166
1830,28.7268337133,24.1283020937,24.0953391567,40.1206391516,27.8311244404,0.0511178876639,21.4418621426
1831,28.726831785,24.1289599394,24.0953471002,40.1205988543,27.8310968544,0.0511427202764,21.4418990255
1832,28.5379532718,23.9696498153,23.9362513952,39.8525632395,27.6416787792,0.0537323624615,21.3086507753
1833,28.5378795878,23.9706503535,23.937936725,39.8548765808,27.6478911123,0.0510537958577,21.2980301698
1834,28.5379145124,23.9701312676,23.9377513163,39.8542155201,27.6447639365,0.0523476044603,21.3032501667
1835,28.5379051343,23.9702569547,23.9378059065,39.8543434821,27.645470397,0.0520683204123,21.3022688073
1836,28.5383441563,23.9702593306,23.9378119887,39.8543077089,27.6454600062,0.0520859303949,21.3022177251
1837,28.538343384,23.9702622876,23.9378259646,39.8554679701,27.6454528273,0.0521138913218,21.3023007977
1838,28.538342388,23.9702517821,23.9378290085,39.8554313156,27.6454432344,0.0521281173661,21.3022390903
1839,28.538341399,23.9709269119,23.9378398271,39.8553998699,27.6454343881,0.0521411813466,21.3022955034
1840,28.5383408483,23.9709163976,23.9383731415,39.8553642069,27.6454257603,0.0521548771779,21.3023145115
1841,28.5383398706,23.9709270657,23.9383762033,39.8553222924,27.6454104948,0.0521721236954,21.3023389425
1842,28.5383397558,23.9709165575,23.9383792562,39.8552862788,27.645397561,0.0521874957648,21.3023641428
1843,28.5387798181,23.970927156,23.9383875148,39.855258313,27.6453866038,0.0522007632871,21.3023896322
1844,28.7248553967,24.1260881823,24.0930681748,40.1164343251,27.8273899221,0.047474050174,21.4382231703
1845,28.7249394545,24.125015032,24.0926979895,40.1151531996,27.8210786892,0.0500369132422,21.4396173682
1846,28.7249079133,24.1255617872,24.092914194,40.1158754101,27.8245062297,0.0486037509936,21.4382482363
1847,28.7249248968,24.1254501563,24.0928880103,40.1156993021,27.823780943,0.0488820388754,21.4382607693
1848,28.7249333633,24.1254804775,24.0929184359,40.1155648634,27.8238273683,0.0488769685062,21.4382796897
1849,28.7249418556,24.125485263,24.0929332954,40.1155668123,27.823866766,0.048833557525,21.4382901276
1850,28.7249527816,24.1255067082,24.0929481301,40.115559824,27.8239094806,0.0487904139096,21.4383005655
1851,28.7249612914,24.1255280868,24.0929629284,40.1155501382,27.8239437605,0.0487508941826,21.4383110034
1852,28.7249716162,24.1255494247,24.0929710671,40.1155383725,27.8239799128,0.0487110234109,21.4383214413
1853,28.7249819427,24.1255542671,24.0929858312,40.1155246213,27.8240083269,0.04867439446,21.4383318792
1854,28.7249916723,24.125575552,24.0930005634,40.1155095551,27.8240391568,0.0486370809585,21.438342317
1855,28.7250014072,24.1255803965,24.0930185274,40.1154930567,27.8240634463,0.0486024658314,21.4383527549
1856,28.3097221131,23.7774399728,23.7436217587,39.5274112144,27.4127958193,0.0518439041262,21.1439640694
1857,28.3095764707,23.7778476256,23.7462199847,39.528820711,27.4210453297,0.0473399226137,21.1290898469
1858,28.3096615748,23.7767389062,23.7458261455,39.5276464474,27.4142808051,0.0500552024997,21.1290985452
1859,28.3096481894,23.7770849318,23.7459494288,39.5280875241,27.4162838199,0.0492048341297,21.1291072434
1860,28.3096548965,23.7771030576,23.7459626602,39.5280779081,27.4163361475,0.0491632402311,21.1291159416
1861,28.3096627586,23.7771239171,23.7459830557,39.5280917682,27.4164261393,0.0491035294036,21.1291246399
1862,28.3096693979,23.7771446489,23.7459965845,39.5281017667,27.4165083178,0.0490474061875,21.1291333381
1863,28.3096772779,23.7771819171,23.7460134218,39.5281090517,27.4165826125,0.0489947026589,21.1291420364
1864,28.3096863832,23.777185948,23.7460268636,39.5281142619,27.4166507233,0.0489446724159,21.1291507346
1865,28.3096954884,23.7772230037,23.7460435727,39.5281177617,27.4167165822,0.0488957772411,21.1291594328
1866,28.3097021577,23.7772434608,23.746053645,39.5281196194,27.4167747098,0.048850063202,21.1291681311
1867,28.3097100521,23.777247502,23.7460735123,39.5281201682,27.4168336584,0.0488042624111,21.1291768293
1868,28.4162213216,23.8668988762,23.8351483879,39.6788248823,27.5234125273,0.0473983251603,21.2090645443
1869,28.4162822217,23.8663178541,23.8349545646,39.6781113592,27.5197644755,0.0488370905931,21.2090836804
1870,28.4162796053,23.8666565915,23.835084584,39.6784318233,27.5217283842,0.0479935363533,21.2091028165
1871,28.4163037702,23.8665992175,23.8350744667,39.6782978981,27.5213210869,0.0481172868871,21.2091219527
1872,28.4163226282,23.8666088042,23.8350987157,39.6782604682,27.521368782,0.0480538534938,21.2091410888
1873,28.4163426597,23.8666491297,23.8351166894,39.678217904,27.5214078506,0.0479945284787,21.2091602249
1874,28.4163604127,23.8666580265,23.8351346576,39.6781757881,27.5214447278,0.0479359504295,21.209179361
1875,28.4163804434,23.8666669308,23.8351556534,39.6781337846,27.5214848423,0.0478761377321,21.2091984972
1876,28.4163993419,23.8667070689,23.8351736001,39.6780916298,27.5215249194,0.0478163647123,21.2092176333
1877,28.4164182449,23.8667159629,23.8351945505,39.6780492937,27.5215610104,0.0477581191512,21.2092367694
1878,28.4164382756,23.866724867,23.8352094717,39.6780069741,27.5216001376,0.0476987307097,21.2092559055
1879,28.4164560631,23.8667648059,23.8352303943,39.677964486,27.5216394911,0.0476392858304,21.2092750416
1880,28.2505391701,23.7269953788,23.6963857846,39.4428052627,27.3551315093,0.049614000669,21.087529588
1881,28.2504738901,23.7279072367,23.6967308023,39.4438616268,27.3608874323,0.047273835273,21.0853387595
1882,28.2505050189,23.7274580044,23.6965590067,39.4433473422,27.3581445281,0.0483908514889,21.0853387595
1883,28.2504977484,23.7275598014,23.6966043701,39.4435037309,27.358839236,0.0481035158629,21.0853387595
1884,28.2504954632,23.7275906961,23.6966104489,39.4435193574,27.358901079,0.0480776486025,21.0853387595
1885,28.2504966226,23.7275906801,23.6966104467,39.4435385779,27.3589559383,0.048053795375,21.0853387595
1886,28.2504943098,23.7275906633,23.6966166525,39.4435559708,27.3590048931,0.0480324686196,21.0853387595
1887,28.25049431,23.7276065021,23.6966228297,39.4435723629,27.3590541632,0.0480111929022,21.0853387595
1888,28.2504931605,23.7276064871,23.6966197423,39.4435878014,27.3590981084,0.0479920781093,21.0853387595
